Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover
25/01/08,SHREECEM,EQ,1297.1,1250,1340,1250,1300,1311.5,1301.31,5499,7.15592E+11
28/01/08,SHREECEM,EQ,1311.5,1300,1320,1250,1301.25,1307.45,1289.39,4790,6.1762E+11
29/01/08,SHREECEM,EQ,1307.45,1302,1340,1291,1300,1300.25,1301.74,1270,1.65321E+11
30/01/08,SHREECEM,EQ,1300.25,1330,1330,1268,1298,1293.5,1298.76,2623,3.40664E+11
31/01/08,SHREECEM,EQ,1293.5,1295,1310,1200,1224,1257.6,1272.08,19705,2.50663E+12
01/02/08,SHREECEM,EQ,1257.6,1321,1321,1235,1276.9,1271.6,1259.41,1889,2.37902E+11
04/02/08,SHREECEM,EQ,1271.6,1329.95,1329.95,1280,1318.95,1311.6,1308.37,2208,2.88887E+11
05/02/08,SHREECEM,EQ,1311.6,1310,1326,1290,1301.3,1301.9,1301.39,5277,6.86744E+11
06/02/08,SHREECEM,EQ,1301.9,1270,1305,1265,1297.05,1297.95,1297.3,2026,2.62832E+11
07/02/08,SHREECEM,EQ,1297.95,1211,1320,1211,1297.25,1299.6,1300.97,2837,3.69085E+11
08/02/08,SHREECEM,EQ,1299.6,1305,1305,1200,1239.7,1210.4,1231.8,2041,2.5141E+11
11/02/08,SHREECEM,EQ,1210.4,1223,1257,1201,1240,1227.65,1230.44,3754,4.61909E+11
12/02/08,SHREECEM,EQ,1227.65,1240,1245,1210,1225,1221.95,1221.54,4542,5.54823E+11
13/02/08,SHREECEM,EQ,1221.95,1210,1229,1165,1175,1178.45,1191.65,681,81151595000
14/02/08,SHREECEM,EQ,1178.45,1268,1268,1180,1238.8,1221,1211.66,5746,6.96219E+11
15/02/08,SHREECEM,EQ,1221,1176.6,1277,1176.6,1260,1242.2,1232.7,5472,6.74532E+11
18/02/08,SHREECEM,EQ,1242.2,1246.15,1260,1210,1250,1248.6,1242,2532,3.14475E+11
19/02/08,SHREECEM,EQ,1248.6,1235,1285,1212,1250,1247.75,1235.81,4284,5.29423E+11
20/02/08,SHREECEM,EQ,1247.75,1255,1255,1200.35,1205.1,1237.5,1232.44,2347,2.89255E+11
21/02/08,SHREECEM,EQ,1237.5,1213.4,1250.1,1201.25,1250,1235.45,1232.09,4692,5.78096E+11
22/02/08,SHREECEM,EQ,1235.45,1125.25,1269,1125.25,1230,1236.55,1234.5,1115,1.37646E+11
25/02/08,SHREECEM,EQ,1236.55,1272.7,1272.7,1200,1230,1234.1,1214.81,777,94391030000
26/02/08,SHREECEM,EQ,1234.1,1235.1,1250,1228.4,1249.95,1240.85,1241.59,1750,2.17279E+11
27/02/08,SHREECEM,EQ,1240.85,1250,1285,1235,1280,1280.15,1266.11,3161,4.00216E+11
28/02/08,SHREECEM,EQ,1280.15,1235.5,1290,1235.5,1250,1250.2,1250.61,6008,7.51367E+11
29/02/08,SHREECEM,EQ,1250.2,1212.85,1250,1204.6,1225,1219,1224.85,729,89291625000
03/03/08,SHREECEM,EQ,1219,1215,1234.95,1207.15,1220,1220.85,1220.97,2386,2.91322E+11
04/03/08,SHREECEM,EQ,1220.85,1186.1,1225,1173.25,1225,1220.15,1208.43,4187,5.0597E+11
05/03/08,SHREECEM,EQ,1220.15,1185.25,1228.9,1185.05,1196,1196.1,1196.72,1715,2.05237E+11
07/03/08,SHREECEM,EQ,1196.1,1189,1189,1124.15,1137.75,1127.85,1142.63,956,1.09235E+11
10/03/08,SHREECEM,EQ,1127.85,1115.15,1119,1066.85,1105.9,1109.45,1089.47,2308,2.51449E+11
11/03/08,SHREECEM,EQ,1109.45,1179,1179,1091,1130,1126.95,1118.51,1658,1.85449E+11
12/03/08,SHREECEM,EQ,1126.95,1120,1177.9,1100,1130,1130.15,1123.1,2185,2.45397E+11
13/03/08,SHREECEM,EQ,1130.15,1089.15,1125,1072.15,1096.25,1115.3,1094.74,4964,5.43427E+11
14/03/08,SHREECEM,EQ,1115.3,1070,1124.9,1070,1097.8,1091.4,1088.25,593,64532975000
17/03/08,SHREECEM,EQ,1091.4,1140,1140,992,1000,1023.35,1029.11,5245,5.39768E+11
18/03/08,SHREECEM,EQ,1023.35,1000,1028,980,1008,1010.15,1008.2,5116,5.15796E+11
19/03/08,SHREECEM,EQ,1010.15,1007,1078,965,988.75,981.75,1005.25,1283,1.28974E+11
24/03/08,SHREECEM,EQ,981.75,999.95,999.95,970,984,980.55,979.15,2263,2.21583E+11
25/03/08,SHREECEM,EQ,980.55,990,1030,973,1021,1020.2,1003.87,5168,5.18798E+11
26/03/08,SHREECEM,EQ,1020.2,1023,1030,1005.1,1005.15,1008.75,1015.92,1343,1.36438E+11
27/03/08,SHREECEM,EQ,1008.75,1010,1025,979,1019,996.65,1004.96,2679,2.69229E+11
28/03/08,SHREECEM,EQ,996.65,1007,1039.1,990,1013.95,1008,1005.97,1197,1.20414E+11
31/03/08,SHREECEM,EQ,1008,1013.95,1110,980,1100,1097.3,1068.6,15086,1.6121E+12
01/04/08,SHREECEM,EQ,1097.3,1060,1090,1060,1085,1081.7,1077.89,740,79763915000
02/04/08,SHREECEM,EQ,1081.7,1100,1138.95,1021,1055,1046.55,1061.46,1147,1.21749E+11
03/04/08,SHREECEM,EQ,1046.55,935.5,1114,935.5,1080,1077.8,1066.27,370,39451895000
04/04/08,SHREECEM,EQ,1077.8,1055,1080,1029,1034,1034,1053.94,612,64501280000
07/04/08,SHREECEM,EQ,1034,1003,1088.55,1003,1080,1073.6,1071.51,1753,1.87835E+11
08/04/08,SHREECEM,EQ,1073.6,1040.35,1120,1040.35,1090,1093.05,1092.38,1811,1.9783E+11
09/04/08,SHREECEM,EQ,1093.05,1043.5,1115,1043.25,1098,1094,1100.18,7620,8.38334E+11
10/04/08,SHREECEM,EQ,1094,1098,1100,1066,1074,1078.85,1087.4,354,38493875000
11/04/08,SHREECEM,EQ,1078.85,1110,1125,1071,1114.95,1112.9,1112.99,2222,2.47307E+11
15/04/08,SHREECEM,EQ,1112.9,1110,1165,1069,1097.05,1097.7,1117.24,691,77201575000
16/04/08,SHREECEM,EQ,1097.7,1108,1108,1053.5,1065,1065.2,1077.89,2313,2.49316E+11
17/04/08,SHREECEM,EQ,1065.2,1100,1109.8,1070,1075,1082.9,1092.63,863,94293910000
21/04/08,SHREECEM,EQ,1082.9,1123.6,1125,1072,1075,1074.9,1086.99,4516,4.90885E+11
22/04/08,SHREECEM,EQ,1074.9,1095,1095,1055.1,1071,1067.1,1078.02,885,95405070000
23/04/08,SHREECEM,EQ,1067.1,1094.8,1095,1050,1051.1,1059.65,1066.39,1070,1.14103E+11
24/04/08,SHREECEM,EQ,1059.65,1060,1090,1025,1033,1037,1045.62,7359,7.69475E+11
25/04/08,SHREECEM,EQ,1037,1054.4,1059,1025.1,1030,1031.9,1037.65,1335,1.38526E+11
28/04/08,SHREECEM,EQ,1031.9,1031,1054,1020,1028,1027.05,1028.47,1166,1.19919E+11
29/04/08,SHREECEM,EQ,1027.05,1020,1038.5,991,1005,1001.1,1002.87,4464,4.47679E+11
30/04/08,SHREECEM,EQ,1001.1,1074,1075,972.05,992,984.3,999.04,3018,3.01509E+11
02/05/08,SHREECEM,EQ,984.3,1049,1049.5,985,985,990.1,998.24,2072,2.06835E+11
05/05/08,SHREECEM,EQ,990.1,1009.6,1018.95,985,985,987.1,992.91,3153,3.13066E+11
06/05/08,SHREECEM,EQ,987.1,990,998,951.2,959,957.9,969.22,4378,4.24324E+11
07/05/08,SHREECEM,EQ,957.9,1025,1044.6,948.15,950,955.15,977.8,18061,1.766E+12
08/05/08,SHREECEM,EQ,955.15,957,977,925.1,930,934.15,942.11,14559,1.37162E+12
09/05/08,SHREECEM,EQ,934.15,935,935,920,920,922.25,926.48,20869,1.93347E+12
12/05/08,SHREECEM,EQ,922.25,892.2,925,892.2,915,918.05,912.12,2370,2.16173E+11
13/05/08,SHREECEM,EQ,918.05,924.8,924.95,900,906.25,901.9,909.98,2363,2.15029E+11
14/05/08,SHREECEM,EQ,901.9,893,914.75,875.55,880,879.05,889.23,3612,3.2119E+11
15/05/08,SHREECEM,EQ,879.05,880.5,902.65,866,876,870.7,881.82,5367,4.73271E+11
16/05/08,SHREECEM,EQ,870.7,894,903,875,875,884.4,889.14,6058,5.38642E+11
20/05/08,SHREECEM,EQ,884.4,875,899.95,875,897.15,894.7,894.47,2814,2.51703E+11
21/05/08,SHREECEM,EQ,894.7,890,909.1,890,895.2,895.7,895.59,1434,1.28428E+11
22/05/08,SHREECEM,EQ,895.7,895,899.95,885,892.05,886.65,891.34,1553,1.38425E+11
23/05/08,SHREECEM,EQ,886.65,890,890,870,871.1,874.05,879.56,1177,1.03525E+11
26/05/08,SHREECEM,EQ,874.05,866.1,870,855,861,860.6,864.9,1086,93928495000
27/05/08,SHREECEM,EQ,860.6,870,870,818.15,833.7,826.45,842.05,2296,1.93335E+11
28/05/08,SHREECEM,EQ,826.45,825,855,825,834,836.15,836.93,1988,1.66383E+11
29/05/08,SHREECEM,EQ,836.15,847,854.6,790,795,806.95,831.9,9484,7.8897E+11
30/05/08,SHREECEM,EQ,806.95,805,808.95,770.4,790,786.1,788.65,3667,2.89199E+11
02/06/08,SHREECEM,EQ,786.1,799.9,800,741.1,750,747.3,765.69,3220,2.46554E+11
03/06/08,SHREECEM,EQ,747.3,751,761.95,741,746.3,749.05,749.1,4171,3.12448E+11
04/06/08,SHREECEM,EQ,749.05,751.15,759.9,718.05,720,720.95,727.49,2721,1.97949E+11
05/06/08,SHREECEM,EQ,720.95,726,735,716,717.05,720.25,724.74,1869,1.35453E+11
06/06/08,SHREECEM,EQ,720.25,737,737,722,728.05,728.3,730.61,1042,76129410000
09/06/08,SHREECEM,EQ,728.3,699,733,690.55,702,699.85,703.25,1628,1.14489E+11
10/06/08,SHREECEM,EQ,699.85,700,700,679.1,681.05,685.8,685.95,1927,1.32182E+11
11/06/08,SHREECEM,EQ,685.8,687,693.9,672.15,675,678.8,680.58,5569,3.79015E+11
12/06/08,SHREECEM,EQ,678.8,665.2,678,635,661,669.75,645.03,49694,3.20543E+12
13/06/08,SHREECEM,EQ,669.75,670,690,657.25,660,662.8,665.71,5179,3.44772E+11
16/06/08,SHREECEM,EQ,662.8,651.2,690,651.2,680.1,678.85,681.21,4475,3.04841E+11
17/06/08,SHREECEM,EQ,678.85,700,700,680,700,696.25,687.97,2652,1.82449E+11
18/06/08,SHREECEM,EQ,696.25,691,764,691,750,750.7,742.1,17669,1.31121E+12
19/06/08,SHREECEM,EQ,750.7,722.05,765,701.15,705,719.25,730.6,5458,3.98763E+11
20/06/08,SHREECEM,EQ,719.25,725,729,680.1,690,687.55,699.66,5112,3.57664E+11
23/06/08,SHREECEM,EQ,687.55,710,710,662,680.1,680.5,679.98,2884,1.96106E+11
24/06/08,SHREECEM,EQ,680.5,678,694.9,652,652,672.45,679.49,3714,2.52362E+11
25/06/08,SHREECEM,EQ,672.45,672,672,615.55,636,627.95,635.45,111689,7.09732E+12
26/06/08,SHREECEM,EQ,627.95,637.55,637.55,600,600,615.4,619.1,19999,1.23814E+12
27/06/08,SHREECEM,EQ,615.4,603.3,640,581.15,622,622.25,600.41,12963,7.78314E+11
30/06/08,SHREECEM,EQ,622.25,616,640,590,604,601.3,600.43,27276,1.63774E+12
01/07/08,SHREECEM,EQ,601.3,580.1,615,535,544,541.95,557.19,8889,4.95287E+11
02/07/08,SHREECEM,EQ,541.95,545,568,490,518,526.85,501.43,113622,5.6974E+12
03/07/08,SHREECEM,EQ,526.85,530,599,509.05,525,525.25,526.26,5783,3.04334E+11
04/07/08,SHREECEM,EQ,525.25,521,541,516,530,530.45,525.36,2761,1.45052E+11
07/07/08,SHREECEM,EQ,530.45,530.5,547.8,520.2,525,524.55,539.6,108011,5.82831E+12
08/07/08,SHREECEM,EQ,524.55,520.5,574.6,512,535,535.2,520.77,140706,7.32757E+12
09/07/08,SHREECEM,EQ,535.2,581.7,581.7,543.35,561.7,557.55,557.46,8710,4.85551E+11
10/07/08,SHREECEM,EQ,557.55,543,559.9,541.6,542,546.1,551.15,3066,1.68984E+11
11/07/08,SHREECEM,EQ,546.1,541,564,525.55,529,528.1,546.85,3448,1.88554E+11
14/07/08,SHREECEM,EQ,528.1,527,534.95,525,530,530.75,529.82,1562,82757125000
15/07/08,SHREECEM,EQ,530.75,529.8,529.8,507,516,518.1,518.46,1501,77821575000
16/07/08,SHREECEM,EQ,518.1,525,529.9,500,500,501.05,511.09,3677,1.87928E+11
17/07/08,SHREECEM,EQ,501.05,511.05,525,493,499.9,503.15,502.68,13483,6.77768E+11
18/07/08,SHREECEM,EQ,503.15,511.9,520,502.1,515,511.95,509.59,3037,1.54761E+11
21/07/08,SHREECEM,EQ,511.95,510,516.95,505.05,510,510.8,510.38,5120,2.61317E+11
22/07/08,SHREECEM,EQ,510.8,516,574,513,523,525.95,524.82,3871,2.03158E+11
23/07/08,SHREECEM,EQ,525.95,576,578.5,533.7,560,563.35,557.06,7312,4.07324E+11
24/07/08,SHREECEM,EQ,563.35,570,584.95,570,580,580.55,577.98,15382,8.89048E+11
25/07/08,SHREECEM,EQ,580.55,584.9,625,565,611,605.1,593.87,6097,3.62083E+11
28/07/08,SHREECEM,EQ,605.1,619.95,624.95,608,620,619.8,619.59,14513,8.99216E+11
29/07/08,SHREECEM,EQ,619.8,615,618,598.4,607.85,604,606.28,4852,2.94165E+11
30/07/08,SHREECEM,EQ,604,623.9,623.9,605.05,606,607.2,608.69,956,58191110000
31/07/08,SHREECEM,EQ,607.2,588,623,588,590.25,593.55,607.91,6053,3.67966E+11
01/08/08,SHREECEM,EQ,593.55,582.55,599,578.55,590,595.5,590.47,3081,1.81922E+11
04/08/08,SHREECEM,EQ,595.5,595,601,588.05,595,595,596.54,5789,3.45337E+11
05/08/08,SHREECEM,EQ,595,595.5,627.7,594,615.15,623.9,600.42,124119,7.45229E+12
06/08/08,SHREECEM,EQ,623.9,632.9,670,626,646.05,647.3,647.58,10347,6.70052E+11
07/08/08,SHREECEM,EQ,647.3,643,655,639,643.75,642.3,645.88,2189,1.41384E+11
08/08/08,SHREECEM,EQ,642.3,672,672,625,638,639.2,637.98,3627,2.31396E+11
11/08/08,SHREECEM,EQ,639.2,669,699,635.1,652,648.15,645.28,5978,3.8575E+11
12/08/08,SHREECEM,EQ,648.15,650,663.95,632.05,638,638.2,641.69,1330,85344390000
13/08/08,SHREECEM,EQ,638.2,640,662,625,635,636.1,645.27,2768,1.78611E+11
14/08/08,SHREECEM,EQ,636.1,663,664,625.25,632,631.8,634.78,1276,80997400000
18/08/08,SHREECEM,EQ,631.8,625,628.8,595,604.9,601.45,610.55,3347,2.0435E+11
19/08/08,SHREECEM,EQ,601.45,604,615,592.15,608,608.05,600.84,3237,1.94491E+11
20/08/08,SHREECEM,EQ,608.05,635,635.25,605.05,610,607.9,614.95,318394,1.95798E+13
21/08/08,SHREECEM,EQ,607.9,610,617,603,606,608.7,607.6,2315,1.4066E+11
22/08/08,SHREECEM,EQ,608.7,623,623,600,608,608,608.52,2334,1.42029E+11
25/08/08,SHREECEM,EQ,608,615,618.85,600,600,604.8,614.9,127170,7.81972E+12
26/08/08,SHREECEM,EQ,604.8,600,603.85,588,588,589.65,591.45,1296,76651580000
27/08/08,SHREECEM,EQ,589.65,590.25,598.4,580,585,580.9,586.39,948,55589545000
28/08/08,SHREECEM,EQ,580.9,594.9,594.9,551,559.85,564.1,573.68,4752,2.72612E+11
29/08/08,SHREECEM,EQ,564.1,578,593.8,565,590,589.1,579.64,4076,2.36259E+11
01/09/08,SHREECEM,EQ,589.1,594,594,578,578,582.85,586.83,853,50056705000
02/09/08,SHREECEM,EQ,582.85,594.85,610,585.05,609,607.65,601.94,2113,1.27189E+11
04/09/08,SHREECEM,EQ,607.65,604,606,590.7,598,599.35,598.02,584,34924440000
05/09/08,SHREECEM,EQ,599.35,595,602.5,580.5,598.75,592.3,594.34,1106,65733470000
08/09/08,SHREECEM,EQ,592.3,614.5,614.5,570,598.95,593.7,598.24,2101,1.25689E+11
09/09/08,SHREECEM,EQ,593.7,600,600,589,595.1,597.1,596.74,552,32940090000
10/09/08,SHREECEM,EQ,597.1,595.15,600,585.25,589.95,586.45,593.23,1127,66857085000
11/09/08,SHREECEM,EQ,586.45,585.5,594.95,575.25,575.25,578.5,580.65,1272,73858045000
12/09/08,SHREECEM,EQ,578.5,580,581,575,580.5,577.15,578.16,722,41742995000
15/09/08,SHREECEM,EQ,577.15,571,620,535,575,550.75,550.21,64535,3.55079E+12
16/09/08,SHREECEM,EQ,550.75,554,570,550,565.9,561.9,560.62,1826,1.02369E+11
17/09/08,SHREECEM,EQ,561.9,555,577,555,557,561.6,565.81,1064,60202245000
18/09/08,SHREECEM,EQ,561.6,555,575,540,543,544.8,547.77,1494,81836160000
19/09/08,SHREECEM,EQ,544.8,550,567.9,550,557.85,552.4,554.73,1369,75942705000
22/09/08,SHREECEM,EQ,552.4,553,560,550,550,550.3,551.43,6158,3.3957E+11
23/09/08,SHREECEM,EQ,550.3,545,569,545,565,559.95,557.24,1410,78571085000
24/09/08,SHREECEM,EQ,559.95,565,565,521.5,537,536.1,551.3,3739,2.06129E+11
25/09/08,SHREECEM,EQ,536.1,550,550,525,530,536,539.72,3764,2.0315E+11
26/09/08,SHREECEM,EQ,536,519.25,539.95,519.25,525,529.65,528.4,1468,77569325000
29/09/08,SHREECEM,EQ,529.65,528,535,495,516,514.75,507.74,3748,1.90303E+11
30/09/08,SHREECEM,EQ,514.75,520,520,468,515.25,504,485.95,3777,1.83543E+11
01/10/08,SHREECEM,EQ,504,506,519,502,515,509.2,509.63,672,34246910000
03/10/08,SHREECEM,EQ,509.2,515,524.5,485,501.55,502.3,499.12,991,49463115000
06/10/08,SHREECEM,EQ,502.3,497,505,480.55,492.5,496.75,494.79,2736,1.35376E+11
07/10/08,SHREECEM,EQ,496.75,490,513.35,471.55,500,500.05,494.84,52077,2.57698E+12
08/10/08,SHREECEM,EQ,500.05,500,501,465,499.95,493.05,475.71,21258,1.01127E+12
10/10/08,SHREECEM,EQ,493.05,480,590,461.1,476,509.65,473.87,26220,1.24249E+12
13/10/08,SHREECEM,EQ,509.65,499,499,476,485,485.1,485.07,43316,2.10114E+12
14/10/08,SHREECEM,EQ,485.1,495,538,480,480,485.55,497.26,1090,54201670000
15/10/08,SHREECEM,EQ,485.55,480,540,460,510,486.05,480.34,3442,1.65334E+11
16/10/08,SHREECEM,EQ,486.05,452,474.8,450,465,469.4,466.83,6943,3.24123E+11
17/10/08,SHREECEM,EQ,469.4,465,475,460.1,465,464.95,465.96,4773,2.22404E+11
20/10/08,SHREECEM,EQ,464.95,445,474,436.6,473,469.85,464.8,8713,4.04983E+11
21/10/08,SHREECEM,EQ,469.85,469,519,460.2,500,505.15,490.8,1886,92564870000
22/10/08,SHREECEM,EQ,505.15,480,503,480,485,484.15,491.34,2848,1.39935E+11
23/10/08,SHREECEM,EQ,484.15,460,476.95,454.05,455,455.1,459.37,1974,90678695000
24/10/08,SHREECEM,EQ,455.1,455,460,370,397,389.1,429.68,3675,1.57907E+11
27/10/08,SHREECEM,EQ,389.1,351.2,392.95,338,390,390,372.47,18177,6.7704E+11
28/10/08,SHREECEM,EQ,390,464,464,391,401,401,412.9,791,32660195000
29/10/08,SHREECEM,EQ,401,401,413.45,380,385,389.5,390.94,6034,2.35893E+11
31/10/08,SHREECEM,EQ,389.5,385.3,440,382.5,400,398.85,390.04,4283,1.67054E+11
03/11/08,SHREECEM,EQ,398.85,410,458,391.5,433,430.2,416.98,2164,90234000000
04/11/08,SHREECEM,EQ,430.2,420.1,450,402.05,450,425.1,409.09,5130,2.09863E+11
05/11/08,SHREECEM,EQ,425.1,450,450,431.5,440,440.1,440.27,1704,75022205000
06/11/08,SHREECEM,EQ,440.1,441,446,402.25,445,440.15,419.75,2453,1.02965E+11
07/11/08,SHREECEM,EQ,440.15,430,439.9,410.05,426,424.7,425.72,9517,4.05159E+11
10/11/08,SHREECEM,EQ,424.7,426,455,425.7,455,452.75,437.34,1355,59259010000
11/11/08,SHREECEM,EQ,452.75,432,461.95,416.75,458,456.3,447.36,876,39189110000
12/11/08,SHREECEM,EQ,456.3,451,452,430,430,430.85,435.39,600,26123365000
14/11/08,SHREECEM,EQ,430.85,430,458.8,425.7,439.9,438.85,437.74,1472,64435085000
17/11/08,SHREECEM,EQ,438.85,421,430,419,421.5,428.45,422.54,611,25816995000
18/11/08,SHREECEM,EQ,428.45,420,444,416,444,433.6,426.05,6681,2.84644E+11
19/11/08,SHREECEM,EQ,433.6,424.9,448,400,403,402.95,408.71,934,38173140000
20/11/08,SHREECEM,EQ,402.95,395,431,356.85,425,401.6,391.19,3300,1.29093E+11
21/11/08,SHREECEM,EQ,401.6,392.25,418.95,392.25,395.25,396.55,403.42,6876,2.77389E+11
24/11/08,SHREECEM,EQ,396.55,400,400,385,400,397.85,391.94,1649,64631425000
25/11/08,SHREECEM,EQ,397.85,392,404,360.05,370,370.5,376.7,2683,1.0107E+11
26/11/08,SHREECEM,EQ,370.5,390,419,350.25,354,366.65,382.97,2408,92218830000
28/11/08,SHREECEM,EQ,366.65,355,362,351,355,356,355.73,2992,1.06434E+11
01/12/08,SHREECEM,EQ,356,355,360,340,354.9,348.35,347.88,3414,1.18766E+11
02/12/08,SHREECEM,EQ,348.35,347,347,325,331,331.3,332.62,1536,51090640000
03/12/08,SHREECEM,EQ,331.3,333,350,320,340,338.1,331.08,2169,71810235000
04/12/08,SHREECEM,EQ,338.1,340,356,333.05,350,349.45,345.55,13156,4.54601E+11
05/12/08,SHREECEM,EQ,349.45,345,355,344.85,349,349.2,349.94,35301,1.23532E+12
08/12/08,SHREECEM,EQ,349.2,378,378,355,360,360.05,360.2,6591,2.37409E+11
10/12/08,SHREECEM,EQ,360.05,365,400.3,350.2,399.75,398.55,385.69,87212,3.36372E+12
11/12/08,SHREECEM,EQ,398.55,385,475,385,426.2,427.45,423.01,20954,8.86383E+11
12/12/08,SHREECEM,EQ,427.45,410.05,459,407,450,450.25,441.26,11477,5.06434E+11
15/12/08,SHREECEM,EQ,450.25,465.8,470,440.5,451.55,460.05,462.03,5180,2.39334E+11
16/12/08,SHREECEM,EQ,460.05,445.1,480,445.1,475,477.5,457.08,6612,3.02222E+11
17/12/08,SHREECEM,EQ,477.5,470.15,486,455.6,480,481.8,474.49,9826,4.66238E+11
18/12/08,SHREECEM,EQ,481.8,461,515,435.95,500,500.05,480.6,5893,2.8322E+11
19/12/08,SHREECEM,EQ,500.05,486.1,509.9,465.25,492,496.7,497.29,5463,2.71668E+11
22/12/08,SHREECEM,EQ,496.7,477.2,505,477.05,497,490.5,486.89,2690,1.30972E+11
23/12/08,SHREECEM,EQ,490.5,482.6,485,461.35,461.35,472.45,479.85,922,44242590000
24/12/08,SHREECEM,EQ,472.45,472.45,480,459,470,470.15,466.43,8695,4.05564E+11
26/12/08,SHREECEM,EQ,470.15,471,480,470,470,470,470.47,1967,92541685000
29/12/08,SHREECEM,EQ,470,462,467,451.25,464,461.1,459.52,598,27479545000
30/12/08,SHREECEM,EQ,461.1,456.45,469.7,454.25,460,460.55,459.24,878,40321050000
31/12/08,SHREECEM,EQ,460.55,455.9,470,455.9,460,460.1,465.05,2208,1.02683E+11
01/01/09,SHREECEM,EQ,460.1,463,495.9,463,490,494.3,489.76,24833,1.21623E+12
02/01/09,SHREECEM,EQ,494.3,493,505,469,470.1,477.85,472.87,10572,4.99919E+11
05/01/09,SHREECEM,EQ,477.85,490,490,482.65,483,487.65,486.7,2840,1.38222E+11
