Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover
24/03/08,RELIANCE,EQ,539.775,540,552.425,531.35,550.5,550.0625,1079.67,2985289,6.44626E+14
25/03/08,RELIANCE,EQ,550.0625,553.75,581.2375,553.75,580.5,578.45,1143.56,3115010,7.1244E+14
26/03/08,RELIANCE,EQ,578.45,583.5,584.0125,567.6375,575,574.8625,1150.07,2331754,5.36335E+14
27/03/08,RELIANCE,EQ,574.8625,572.5,578.5,561,575.025,567.7,1131.655,4148373,9.38903E+14
28/03/08,RELIANCE,EQ,567.7,583.5,591.975,557.9125,586.25,588.1125,1148.36,3944461,9.05934E+14
31/03/08,RELIANCE,EQ,588.1125,576.25,583.75,562.525,563.175,566.45,1143.695,3096566,7.08306E+14
01/04/08,RELIANCE,EQ,566.45,574.75,593.75,560.875,583.25,586.3125,1157.825,3063841,7.0948E+14
02/04/08,RELIANCE,EQ,586.3125,598.75,613.2,582.5,585.225,585.8875,1200.075,3664625,8.79567E+14
03/04/08,RELIANCE,EQ,585.8875,587.5,604.5,586.5,598.15,599.0125,1193.165,1977750,4.71957E+14
04/04/08,RELIANCE,EQ,599.0125,596.25,603.725,577.925,580.025,580.2875,1179.715,2486271,5.86618E+14
07/04/08,RELIANCE,EQ,580.2875,564.0625,607.425,564.0625,601.25,601.225,1195.795,2632844,6.29667E+14
08/04/08,RELIANCE,EQ,601.225,600,605.7125,589.9875,592.75,595.4375,1189.47,2819713,6.70794E+14
09/04/08,RELIANCE,EQ,595.4375,588.75,607.95,587.7625,606.375,604.5625,1198.15,2281967,5.46829E+14
10/04/08,RELIANCE,EQ,604.5625,606.25,629.85,601.5,616.25,617.1625,1236.445,3666638,9.06718E+14
11/04/08,RELIANCE,EQ,617.1625,635,641.75,616.375,637.1375,637.8875,1264.655,4286756,1.08425E+15
15/04/08,RELIANCE,EQ,637.8875,628.725,659.25,621.5875,655,652.95,1288.71,4266890,1.09976E+15
16/04/08,RELIANCE,EQ,652.95,655.0125,666.5,653.825,662.475,660.625,1323.325,3601987,9.53318E+14
17/04/08,RELIANCE,EQ,660.625,670.05,679.5,655.125,658.8,660.0125,1327.765,2506892,6.65713E+14
21/04/08,RELIANCE,EQ,660.0125,657.425,670,655.525,661.25,660.9,1325.815,2114344,5.60646E+14
22/04/08,RELIANCE,EQ,660.9,650.25,668.75,649.2875,650.2125,651.8375,1315.165,2872718,7.55619E+14
23/04/08,RELIANCE,EQ,651.8375,653,658,642,643.7,644.4,1298.165,3176219,8.24652E+14
24/04/08,RELIANCE,EQ,644.4,650,650,639.0875,642.5,645.6625,1289.255,3303999,8.51941E+14
25/04/08,RELIANCE,EQ,645.6625,647.5,658.5,640.5,656.5,656.125,1298.64,3370534,8.75421E+14
28/04/08,RELIANCE,EQ,656.125,657.75,661.25,645.6375,647.5,647.85,1303.225,2041983,5.32232E+14
29/04/08,RELIANCE,EQ,647.85,645,668.75,645,665.25,664.9875,1319.67,2486561,6.56287E+14
30/04/08,RELIANCE,EQ,664.9875,662.5,668.75,651.65,652,653.625,1314.695,2737552,7.1981E+14
02/05/08,RELIANCE,EQ,653.625,756.5,756.5,657.25,669.75,668.6875,1329.275,2409509,6.40579E+14
05/05/08,RELIANCE,EQ,668.6875,668.775,677.25,662.5,667.5,667.3,1340.115,2103808,5.6387E+14
06/05/08,RELIANCE,EQ,667.3,650,670.5,650,661.3125,662.5,1328.105,2103076,5.58622E+14
07/05/08,RELIANCE,EQ,662.5,675,675,656,672.2625,672.2375,1332.88,2549324,6.7959E+14
08/05/08,RELIANCE,EQ,672.2375,670,671.5,663.15,666.25,666.8125,1335.22,1894271,5.05854E+14
09/05/08,RELIANCE,EQ,666.8125,666.375,668.4125,627.5,633.575,632.1,1295.075,3507684,9.08542E+14
12/05/08,RELIANCE,EQ,632.1,627.7625,641.025,619.275,638.75,638.4625,1256.88,2761164,6.94089E+14
13/05/08,RELIANCE,EQ,638.4625,650,650,622,625.025,625.275,1267.41,2600800,6.59257E+14
14/05/08,RELIANCE,EQ,625.275,630,638.7625,620.0625,631.75,632.6875,1260.86,2009835,5.06823E+14
15/05/08,RELIANCE,EQ,632.6875,632.725,658.175,632.6875,655,655.7375,1294.31,2500502,6.47285E+14
16/05/08,RELIANCE,EQ,655.7375,657.75,662,650.75,660,658.925,1311.825,1933723,5.07341E+14
20/05/08,RELIANCE,EQ,658.925,656.25,658.75,643.5,650.0625,650.7375,1302.485,1777614,4.63063E+14
21/05/08,RELIANCE,EQ,650.7375,645,668.75,637.5625,667.4125,666.925,1326.55,3334889,8.84779E+14
22/05/08,RELIANCE,EQ,666.925,658.75,662.5,649.25,657.5,656.5125,1311.815,2387252,6.26328E+14
23/05/08,RELIANCE,EQ,656.5125,657.5,660,637.5,637.5,639.05,1296.305,2063402,5.3496E+14
26/05/08,RELIANCE,EQ,639.05,635,638.7125,625.525,631.475,628.9,1263.21,2662132,6.72567E+14
27/05/08,RELIANCE,EQ,628.9,640,647.45,620,621.2625,623.775,1262.875,1747866,4.41467E+14
28/05/08,RELIANCE,EQ,623.775,626.25,633.75,617.75,629.1375,630.625,1254.335,2157344,5.41206E+14
29/05/08,RELIANCE,EQ,630.625,638.8625,638.8625,611.25,616.75,615.675,1247.62,4122995,1.02878E+15
30/05/08,RELIANCE,EQ,615.675,624.725,624.725,597.5625,600.275,600.875,1212.905,3588787,8.70573E+14
02/06/08,RELIANCE,EQ,600.875,607,610,585,585.0875,589.7,1190,2742514,6.52719E+14
03/06/08,RELIANCE,EQ,589.7,587.5,606.225,578.25,602.5,601.6625,1196.87,3612031,8.64627E+14
04/06/08,RELIANCE,EQ,601.6625,602.25,611,571.25,573,576.75,1183.16,3894687,9.21607E+14
05/06/08,RELIANCE,EQ,576.75,587.5,587.5,543.75,561.75,561.7,1122.095,7716138,1.73165E+15
06/06/08,RELIANCE,EQ,561.7,574.75,574.75,553,558.3125,559.625,1125.835,4965105,1.11798E+15
09/06/08,RELIANCE,EQ,559.625,545.5,554.85,527.75,542.5,540.675,1084.545,5229890,1.13441E+15
10/06/08,RELIANCE,EQ,540.675,562.5,562.5,536.25,553,549.4375,1092.585,4559201,9.96261E+14
11/06/08,RELIANCE,EQ,549.4375,570,570,552.5,566.25,565.35,1122.95,4785355,1.07474E+15
12/06/08,RELIANCE,EQ,565.35,562.5125,573.75,539.0875,569.0875,569.325,1112.965,5237223,1.16577E+15
13/06/08,RELIANCE,EQ,569.325,571.75,574.975,558.75,566.0375,567.6,1138.77,3499671,7.97064E+14
16/06/08,RELIANCE,EQ,567.6,587.5,587.5,565.55,569.3375,570.5875,1145.36,3163129,7.24585E+14
17/06/08,RELIANCE,EQ,570.5875,570.0125,585,565,584.5625,583.225,1151.165,2493500,5.74087E+14
18/06/08,RELIANCE,EQ,583.225,587.5,587.5,570,570.425,571.775,1156.525,2881337,6.66468E+14
19/06/08,RELIANCE,EQ,571.775,564.7125,567.5125,557.5625,563.0125,562.0375,1124.135,2036997,4.57972E+14
20/06/08,RELIANCE,EQ,562.0375,565.0125,565.0125,518.825,525.75,524.8,1072.6,5356849,1.14915E+15
23/06/08,RELIANCE,EQ,524.8,520,520.725,495.5875,507.5125,506.425,1013.38,5456421,1.10589E+15
24/06/08,RELIANCE,EQ,506.425,511.25,533.25,503.75,510.7875,515.675,1037.24,5989228,1.24245E+15
25/06/08,RELIANCE,EQ,515.675,489.0625,537,489.0625,536.25,534,1050.48,4179505,8.78097E+14
26/06/08,RELIANCE,EQ,534,536.25,564.975,534,557.5,559.8875,1108.86,9536641,2.11496E+15
27/06/08,RELIANCE,EQ,559.8875,544,562,533.8125,542.25,545.6625,1091.42,6517499,1.42266E+15
30/06/08,RELIANCE,EQ,545.6625,545,554.225,519.5,520.75,523.7875,1074.02,6026649,1.29455E+15
01/07/08,RELIANCE,EQ,523.7875,527.5,537.25,506.5875,506.5875,511.0375,1036.625,5926354,1.22868E+15
02/07/08,RELIANCE,EQ,511.0375,509.925,545.75,497.5,536.25,536,1032.655,6945445,1.43445E+15
03/07/08,RELIANCE,EQ,536,532.5,532.5,506.4,518.5,517.525,1032.94,4915980,1.01558E+15
04/07/08,RELIANCE,EQ,517.525,517.5125,532.8,512.5125,519.9375,524.475,1047.605,4070364,8.52827E+14
07/07/08,RELIANCE,EQ,524.475,522.5125,530,499.25,504.7,507.05,1038.02,3720988,7.72491E+14
08/07/08,RELIANCE,EQ,507.05,499.5,504.2375,482.575,495.5,494.8625,985.055,4810596,9.47739E+14
09/07/08,RELIANCE,EQ,494.8625,500,523.7375,500,522.65,519.7875,1025.03,3520252,7.21672E+14
10/07/08,RELIANCE,EQ,519.7875,519.225,521.1875,507.9,510,511.6625,1026.6,2878942,5.91103E+14
11/07/08,RELIANCE,EQ,511.6625,513.5,517.225,498,506.4,504.025,1015.145,3350305,6.8021E+14
14/07/08,RELIANCE,EQ,504.025,500,518.75,497.5,515.25,510.8625,1019.24,3713341,7.56957E+14
15/07/08,RELIANCE,EQ,510.8625,501.25,511.7,492,492.5,494.35,1003.425,4765338,9.56334E+14
16/07/08,RELIANCE,EQ,494.35,497.5375,506.25,480,489.3125,485.875,987.655,3876668,7.65762E+14
17/07/08,RELIANCE,EQ,485.875,509.5,511.175,491.275,507.175,504.6375,999.055,3088057,6.17029E+14
18/07/08,RELIANCE,EQ,504.6375,497.5,531.75,497.5,527.6375,528.3,1029.65,3849669,7.92763E+14
21/07/08,RELIANCE,EQ,528.3,537.25,541.0625,523.2625,539.35,538.2125,1062.645,2975966,6.32479E+14
22/07/08,RELIANCE,EQ,538.2125,531.25,549.75,531.25,536.8125,538.0375,1083.17,2853219,6.18103E+14
23/07/08,RELIANCE,EQ,538.0375,542.5,569.75,542.5,569.725,566.825,1117.36,5049840,1.1285E+15
24/07/08,RELIANCE,EQ,566.825,564.975,582.5,564.975,577.5125,577.0125,1149.37,3331358,7.65792E+14
25/07/08,RELIANCE,EQ,577.0125,584.6125,584.6125,533.75,535.525,536.775,1082.89,7129220,1.54403E+15
28/07/08,RELIANCE,EQ,536.775,537.5125,547.25,526.5,544.3125,544.975,1074.535,3383436,7.27125E+14
29/07/08,RELIANCE,EQ,544.975,534.95,539.7375,518.75,519.8625,520.775,1055.265,3553556,7.49987E+14
30/07/08,RELIANCE,EQ,520.775,534.5,543.5,525.0125,543.125,541.375,1073.895,2096377,4.50258E+14
31/07/08,RELIANCE,EQ,541.375,553.7,555,538.8125,553.5,551.875,1097.36,3253164,7.13978E+14
01/08/08,RELIANCE,EQ,551.875,542.5125,578.25,538.25,577.1625,574.4,1130.37,3774513,8.53319E+14
04/08/08,RELIANCE,EQ,574.4,587.45,587.45,558.15,560.5,560.6,1130.49,4096186,9.26141E+14
05/08/08,RELIANCE,EQ,560.6,564.1625,571.5,551.25,570.25,569.0125,1121.355,4797583,1.07596E+15
06/08/08,RELIANCE,EQ,569.0125,572.5,587.25,571.525,574.375,574.65,1160.66,4163954,9.66588E+14
07/08/08,RELIANCE,EQ,574.65,574.5,579.225,565.0625,567.5,568.15,1142.955,2806584,6.4156E+14
08/08/08,RELIANCE,EQ,568.15,562.425,571,557.7625,561.45,562.95,1126.31,3303349,7.44118E+14
11/08/08,RELIANCE,EQ,562.95,562.7875,584,562.7875,582.825,581.3125,1157.26,2927085,6.77479E+14
12/08/08,RELIANCE,EQ,581.3125,585,593.625,578.775,588.325,586.8125,1172.88,3758158,8.81573E+14
13/08/08,RELIANCE,EQ,586.8125,582.45,594,576.8375,584.6875,584.2125,1170.25,3252519,7.61253E+14
14/08/08,RELIANCE,EQ,584.2125,584,586.25,565.3375,568.75,569.175,1151.195,2397678,5.5204E+14
18/08/08,RELIANCE,EQ,569.175,572.5,572.5,552.55,556,556.2,1116.07,2513403,5.61026E+14
19/08/08,RELIANCE,EQ,556.2,556.25,558.5,548.85,556.5,554.9,1108.135,2077098,4.60341E+14
20/08/08,RELIANCE,EQ,554.9,555,565,554.375,564.4125,561.5875,1118.39,2273633,5.08562E+14
21/08/08,RELIANCE,EQ,561.5875,565.3125,565.3125,550.6375,551.7625,553.1625,1108.415,1954673,4.33318E+14
22/08/08,RELIANCE,EQ,553.1625,549.875,564.975,549.775,560,561.2,1120.285,2294686,5.14141E+14
25/08/08,RELIANCE,EQ,561.2,551.3375,571.25,551.3375,555.75,558,1126.165,1391259,3.13358E+14
26/08/08,RELIANCE,EQ,558,554.75,554.75,536.6625,546.275,544.8375,1085.05,3475808,7.54286E+14
27/08/08,RELIANCE,EQ,544.8375,549.975,549.975,535,536.25,537,1078.38,3693248,7.96543E+14
28/08/08,RELIANCE,EQ,537,542,542,513.2,521.25,517.7125,1050.595,4800181,1.00861E+15
29/08/08,RELIANCE,EQ,517.7125,535,536.975,524.75,531.325,534.05,1062.275,2517428,5.3484E+14
01/09/08,RELIANCE,EQ,534.05,530,541.3625,525.75,536.675,535.4125,1070.365,2288933,4.89998E+14
02/09/08,RELIANCE,EQ,535.4125,535,556.25,531.25,553.75,553.1875,1091.115,2521424,5.50234E+14
04/09/08,RELIANCE,EQ,553.1875,562.5,562.5,533,539,538.0625,1079.54,2663348,5.75038E+14
05/09/08,RELIANCE,EQ,538.0625,526.25,526.25,516.25,521.25,520.225,1041.14,3225044,6.71546E+14
08/09/08,RELIANCE,EQ,520.225,547.5,547.5,531.25,532.6,533.3,1073.34,2868523,6.1578E+14
09/09/08,RELIANCE,EQ,533.3,536.25,539.75,521.6375,533,535.6375,1061.435,1970535,4.18318E+14
10/09/08,RELIANCE,EQ,535.6375,532.4875,533.675,518,520.25,520.6625,1049.66,3817866,8.01492E+14
11/09/08,RELIANCE,EQ,520.6625,517.5,517.5,495.5625,500,499.35,1004.335,5691958,1.14333E+15
12/09/08,RELIANCE,EQ,499.35,507.2375,510,479.925,480,483.1625,982.04,6817991,1.33911E+15
15/09/08,RELIANCE,EQ,483.1625,472.425,475,455.8125,470,471.7375,928.31,5023992,9.32767E+14
16/09/08,RELIANCE,EQ,471.7375,450,483.75,450,482.5,482.0125,940.35,4476452,8.41886E+14
17/09/08,RELIANCE,EQ,482.0125,490,490,462.125,466.2875,469.1625,943.275,4034391,7.61109E+14
18/09/08,RELIANCE,EQ,469.1625,450.5,487,441.25,484.9875,484.5625,932.1,8745924,1.63042E+15
19/09/08,RELIANCE,EQ,484.5625,495.25,517.9875,490,513.5,513.775,1009.35,5157010,1.04104E+15
22/09/08,RELIANCE,EQ,513.775,525,527.5,504.075,507.25,509.775,1031.34,5798887,1.19613E+15
23/09/08,RELIANCE,EQ,509.775,500,524.1,500,500.75,501.6125,1023.245,5184886,1.06108E+15
24/09/08,RELIANCE,EQ,501.6125,497.5125,516.2375,497.5125,513.5,511.525,1021.42,5464106,1.11623E+15
25/09/08,RELIANCE,EQ,511.525,510.275,514.925,498.25,507.7,506.425,1010.265,4918882,9.93872E+14
26/09/08,RELIANCE,EQ,506.425,504.5,508.75,489.05,489.75,490.8,997.15,3470456,6.92113E+14
29/09/08,RELIANCE,EQ,490.8,493.75,495,470.25,486,483.2125,961.575,6063788,1.16616E+15
30/09/08,RELIANCE,EQ,483.2125,472.475,496.25,451.35,486.275,487.3375,964.795,6794615,1.31108E+15
01/10/08,RELIANCE,EQ,487.3375,490,490.75,470.8625,476.925,476.675,961.875,3475963,6.68688E+14
03/10/08,RELIANCE,EQ,476.675,489.75,489.75,436.4125,438.275,440.3625,902.1,10688459,1.92842E+15
06/10/08,RELIANCE,EQ,440.3625,432.25,437.25,408.15,411.75,410.4,846.48,6053146,1.02477E+15
07/10/08,RELIANCE,EQ,410.4,415.2875,428,403.375,422.6375,418.6625,835.03,6456317,1.07824E+15
08/10/08,RELIANCE,EQ,418.6625,407.5,416.475,377.225,415.025,412.1375,795.635,7673196,1.22101E+15
10/10/08,RELIANCE,EQ,412.1375,399.925,399.925,369.25,384,381.9,767.28,8394546,1.28819E+15
13/10/08,RELIANCE,EQ,381.9,389.5,398.5,387.55,393.45,392.85,786.165,4466997,7.02361E+14
14/10/08,RELIANCE,EQ,392.85,406.25,417,402.5,402.525,405.2625,819.49,4625862,7.58171E+14
15/10/08,RELIANCE,EQ,405.2625,397.5125,399.925,376.6125,377.25,380.05,774.475,5172738,8.01229E+14
16/10/08,RELIANCE,EQ,380.05,362.5,366.25,331.25,346.55,347.9875,692.555,10250021,1.41974E+15
17/10/08,RELIANCE,EQ,347.9875,350,360,321.7,322.5,326.5125,684.63,7155727,9.79805E+14
20/10/08,RELIANCE,EQ,326.5125,332.4875,345,320.25,330.25,330.225,662.95,7029875,9.3209E+14
21/10/08,RELIANCE,EQ,330.225,337.5,356.25,330.875,350.925,348.7375,694.86,6723686,9.34406E+14
22/10/08,RELIANCE,EQ,348.7375,343.1375,343.3875,326.375,326.75,329.2,666.305,4467280,5.95316E+14
23/10/08,RELIANCE,EQ,329.2,317.75,324.225,298.85,306.5,304.4125,623.085,7147612,8.90716E+14
24/10/08,RELIANCE,EQ,304.4125,300,302.45,247.5,252.75,254.875,552.69,9257453,1.0233E+15
27/10/08,RELIANCE,EQ,254.875,256.7875,272.5,232.5,271.25,269.25,507.225,9895825,1.00388E+15
28/10/08,RELIANCE,EQ,269.25,292.5,292.5,280,288.825,288.25,573.45,1550317,1.77806E+14
29/10/08,RELIANCE,EQ,288.25,300,304.475,287.25,303.75,300.4375,594.66,7771683,9.24302E+14
31/10/08,RELIANCE,EQ,300.4375,316.2375,348.7375,308.8375,341.25,343.8625,668.94,10466939,1.40035E+15
03/11/08,RELIANCE,EQ,343.8625,359.75,363.75,349.275,363.25,360.425,712.23,7050582,1.00433E+15
04/11/08,RELIANCE,EQ,360.425,362.5,366,343.8,364,362.9,706.55,6263438,8.85085E+14
05/11/08,RELIANCE,EQ,362.9,376.3,376.3,309.575,312.0875,317.2625,665.445,11704998,1.5578E+15
06/11/08,RELIANCE,EQ,317.2625,299.925,308.25,289.075,293.25,292.6375,598.74,9580735,1.14727E+15
07/11/08,RELIANCE,EQ,292.6375,293.25,309.95,287.825,305.75,305.1875,602.16,7157451,8.61985E+14
10/11/08,RELIANCE,EQ,305.1875,312.575,327.1875,308.75,325.5,325.775,638.825,4959086,6.33599E+14
11/11/08,RELIANCE,EQ,325.775,320.025,322.5,298.5125,303.275,301.925,610.14,6816077,8.31756E+14
12/11/08,RELIANCE,EQ,301.925,300,301.65,285.6375,292.25,290.55,588.04,8267192,9.72285E+14
14/11/08,RELIANCE,EQ,290.55,297.35,298.75,271.8375,287.5,286.6875,569.96,11272905,1.28502E+15
17/11/08,RELIANCE,EQ,286.6875,287.5,292.475,269.5875,285.075,285.35,556.72,7437912,8.28165E+14
18/11/08,RELIANCE,EQ,285.35,275.5125,288,267.5875,287.5125,284.9875,563.31,7351488,8.28235E+14
19/11/08,RELIANCE,EQ,284.9875,287.8125,305.4625,278.75,280,283.1125,589.83,10156564,1.19813E+15
20/11/08,RELIANCE,EQ,283.1125,271.25,274.75,260,265.8125,264.0125,533.71,7752644,8.27535E+14
21/11/08,RELIANCE,EQ,264.0125,266.25,289,258.025,288.5,281.0875,545.43,8694181,9.48416E+14
