Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover
11/02/08,SUNPHARMA,EQ,111.91,112.5,114.97,106.1,110.7,112.405,112.299,158148,1.77599E+13
12/02/08,SUNPHARMA,EQ,112.405,110.6,115,108.605,115,111.86,110.855,146780,1.62713E+13
13/02/08,SUNPHARMA,EQ,111.86,111.2,113.3,107.81,108.215,109.395,111.265,87361,9.72021E+12
14/02/08,SUNPHARMA,EQ,109.395,109.87,111.5,109.7,111,110.975,110.568,135146,1.49428E+13
15/02/08,SUNPHARMA,EQ,110.975,105.055,111.98,105.055,111.9,111.385,110.256,41141,4.53604E+12
18/02/08,SUNPHARMA,EQ,111.385,112.49,112.5,109.21,112.1,111.845,110.612,120752,1.33566E+13
19/02/08,SUNPHARMA,EQ,111.845,112.5,114.98,110.6,111.65,112.225,112.334,77923,8.75338E+12
20/02/08,SUNPHARMA,EQ,112.225,112.5,113.8,105.1,107.175,107.195,108.075,329115,3.55689E+13
21/02/08,SUNPHARMA,EQ,107.195,107.195,115,107.195,114.6,114,111.987,253907,2.84342E+13
22/02/08,SUNPHARMA,EQ,114,110.1,113.03,109.405,109.5,110.445,111.734,113224,1.2651E+13
25/02/08,SUNPHARMA,EQ,110.445,110.1,115,109.115,114,114.36,111.598,178050,1.987E+13
26/02/08,SUNPHARMA,EQ,114.36,114.3,115,113.1,114,114.115,113.849,250712,2.85434E+13
27/02/08,SUNPHARMA,EQ,114.115,114.9,120.9,114.49,120.005,120.06,118.91,329160,3.91404E+13
28/02/08,SUNPHARMA,EQ,120.06,119,128,119,123.11,125.42,124.717,588727,7.34245E+13
29/02/08,SUNPHARMA,EQ,125.42,125.6,125.6,120,123.485,122.7,122.468,174480,2.13683E+13
03/03/08,SUNPHARMA,EQ,122.7,120.8,127.5,118.3,126,126.45,124.962,367645,4.59416E+13
04/03/08,SUNPHARMA,EQ,126.45,126,127,124.2,125.7,125.775,125.369,105183,1.31867E+13
05/03/08,SUNPHARMA,EQ,125.775,125.475,134,125.2,134,131.875,129.005,267087,3.44556E+13
07/03/08,SUNPHARMA,EQ,131.875,130.5,135,129,132,131.845,131.025,523928,6.86478E+13
10/03/08,SUNPHARMA,EQ,131.845,130.105,138.5,121.105,122,128.44,130.669,575700,7.52262E+13
11/03/08,SUNPHARMA,EQ,128.44,123.99,130.23,122.02,123.5,123.915,125.087,460544,5.76082E+13
12/03/08,SUNPHARMA,EQ,123.915,125.01,127.8,124.27,127.58,126.625,125.437,208394,2.61403E+13
13/03/08,SUNPHARMA,EQ,126.625,126.6,129.9,118.49,121.83,122.775,123.613,140322,1.73456E+13
14/03/08,SUNPHARMA,EQ,122.775,124.7,130.97,120.505,128,129.265,127.043,181075,2.30043E+13
17/03/08,SUNPHARMA,EQ,129.265,126.685,129.98,123,125.145,125.365,125.675,204543,2.57059E+13
18/03/08,SUNPHARMA,EQ,125.365,125.28,127.02,119,125.4,125.145,125.67,306904,3.85687E+13
19/03/08,SUNPHARMA,EQ,125.145,128.9,128.9,124.6,126.225,125.99,126.272,407846,5.14996E+13
24/03/08,SUNPHARMA,EQ,125.99,124.65,131.4,124.65,127.7,128.05,128.621,643459,8.27622E+13
25/03/08,SUNPHARMA,EQ,128.05,130,131,124.22,124.8,125.28,127.011,527792,6.70355E+13
26/03/08,SUNPHARMA,EQ,125.28,124.1,125.99,117.71,120.515,121.03,120.48,512291,6.17211E+13
27/03/08,SUNPHARMA,EQ,121.03,120.8,128.3,120,124,125.515,124.853,1377512,1.71987E+14
28/03/08,SUNPHARMA,EQ,125.515,126.99,127.495,124,125.41,125.24,125.618,166074,2.08619E+13
31/03/08,SUNPHARMA,EQ,125.24,121.055,125.3,119.8,121.5,122.935,122.094,225592,2.75435E+13
01/04/08,SUNPHARMA,EQ,122.935,124.8,130,118.1,119.63,119.995,121.14,414670,5.02329E+13
02/04/08,SUNPHARMA,EQ,119.995,122.3,126.63,122.01,122.615,123.75,124.705,222683,2.77696E+13
03/04/08,SUNPHARMA,EQ,123.75,123.825,127.995,123.825,127,126.895,126.778,279427,3.54253E+13
04/04/08,SUNPHARMA,EQ,126.895,126.1,127.995,121,123.915,124.115,124.054,361171,4.48049E+13
07/04/08,SUNPHARMA,EQ,124.115,123,129.59,123,127.625,127.66,127.248,399486,5.08337E+13
08/04/08,SUNPHARMA,EQ,127.66,128.5,128.935,125,126.5,126.825,126.255,246424,3.11122E+13
09/04/08,SUNPHARMA,EQ,126.825,127.8,128.2,124.7,127.11,127.68,127.056,333757,4.2406E+13
10/04/08,SUNPHARMA,EQ,127.68,127,130.48,126.01,128.205,128.785,129.02,514322,6.63581E+13
11/04/08,SUNPHARMA,EQ,128.785,129,129.995,126.5,126.58,127.39,128.578,430501,5.53531E+13
15/04/08,SUNPHARMA,EQ,127.39,126.5,129.5,123.4,126.94,127.525,127.496,293955,3.7478E+13
16/04/08,SUNPHARMA,EQ,127.525,128,128,125.8,126.6,126.435,127.132,153456,1.95092E+13
17/04/08,SUNPHARMA,EQ,126.435,126,127.7,125.1,127.5,126.915,126.742,126481,1.60304E+13
21/04/08,SUNPHARMA,EQ,126.915,127.5,135.3,126.8,132.5,132.855,132.639,514909,6.8297E+13
22/04/08,SUNPHARMA,EQ,132.855,132,138.5,130.01,135.515,136.98,135.7,477772,6.48339E+13
23/04/08,SUNPHARMA,EQ,136.98,136,140.2,134.1,136.02,136.915,137.171,450181,6.17516E+13
24/04/08,SUNPHARMA,EQ,136.915,136.985,136.985,133.415,133.505,134.925,135.022,1003834,1.35539E+14
25/04/08,SUNPHARMA,EQ,134.925,135.8,139.9,134.01,139.9,139.105,136.837,146780,2.00849E+13
28/04/08,SUNPHARMA,EQ,139.105,136.01,145.4,136.01,144.8,144.785,143.45,332509,4.76983E+13
29/04/08,SUNPHARMA,EQ,144.785,144.05,147.495,142.21,143.255,143.66,145.201,360595,5.23587E+13
30/04/08,SUNPHARMA,EQ,143.66,145.2,146.99,141.21,146.99,144.78,143.995,82349,1.18578E+13
02/05/08,SUNPHARMA,EQ,144.78,146.5,152.015,142.825,143.3,143.665,144.624,109305,1.58081E+13
05/05/08,SUNPHARMA,EQ,143.665,144.5,144.5,141.11,142.9,142.975,142.935,348010,4.97427E+13
06/05/08,SUNPHARMA,EQ,142.975,144.8,145.68,142.1,143.87,143.81,143.801,170897,2.45751E+13
07/05/08,SUNPHARMA,EQ,143.81,142.005,145.68,142,144.115,144.19,143.649,176134,2.53016E+13
08/05/08,SUNPHARMA,EQ,144.19,145,146.5,141.505,141.985,142.49,142.914,104209,1.48929E+13
09/05/08,SUNPHARMA,EQ,142.49,141.505,141.99,138.175,138.5,139.4,139.699,140239,1.95913E+13
12/05/08,SUNPHARMA,EQ,139.4,136.46,141.5,130.71,134.635,134.595,135.128,443022,5.98649E+13
13/05/08,SUNPHARMA,EQ,134.595,136.1,137.8,133.11,136.23,135.395,135.569,133782,1.81367E+13
14/05/08,SUNPHARMA,EQ,135.395,135.5,138.17,134.25,134.5,135.345,136.47,86782,1.18431E+13
15/05/08,SUNPHARMA,EQ,135.345,132.535,137.3,132.535,133.82,135.205,135.532,263871,3.5763E+13
16/05/08,SUNPHARMA,EQ,135.205,134.5,139.375,133.8,137.6,138.25,136.716,162737,2.22487E+13
20/05/08,SUNPHARMA,EQ,138.25,136,139.78,134.505,135.5,135.57,135.669,160233,2.17386E+13
21/05/08,SUNPHARMA,EQ,135.57,134.5,135,131.4,133.2,132.22,132.416,247980,3.28366E+13
22/05/08,SUNPHARMA,EQ,132.22,132.3,132.8,128.49,131.2,131.235,130.549,155969,2.03617E+13
23/05/08,SUNPHARMA,EQ,131.235,130.01,134.6,129,132.15,132.885,132.608,151630,2.01073E+13
26/05/08,SUNPHARMA,EQ,132.885,133,138.78,130.11,138,137.505,136.387,228578,3.11752E+13
27/05/08,SUNPHARMA,EQ,137.505,137.5,140.495,135.55,137.705,137.865,138.365,157139,2.17425E+13
28/05/08,SUNPHARMA,EQ,137.865,138,147,135.75,147,146.12,143.15,324682,4.64783E+13
29/05/08,SUNPHARMA,EQ,146.12,143,144.9,137.015,138.3,138.36,139.655,508517,7.10169E+13
30/05/08,SUNPHARMA,EQ,138.36,138.5,143.5,138.3,140.26,140.27,141.804,382816,5.4285E+13
02/06/08,SUNPHARMA,EQ,140.27,142.95,147.9,142,144.5,144.635,146.156,343689,5.02322E+13
03/06/08,SUNPHARMA,EQ,144.635,142.5,148.38,142.06,144,144.095,144.444,335845,4.85107E+13
04/06/08,SUNPHARMA,EQ,144.095,144,144.8,134.13,137,136.915,138.188,376466,5.2023E+13
05/06/08,SUNPHARMA,EQ,136.915,137.2,146.895,137,145.8,145.29,142.588,274760,3.91774E+13
06/06/08,SUNPHARMA,EQ,145.29,143,148,141.02,141.09,142.38,144.656,217722,3.14948E+13
09/06/08,SUNPHARMA,EQ,142.38,138.4,147.9,138.4,145.8,145.615,145.512,405789,5.90473E+13
10/06/08,SUNPHARMA,EQ,145.615,146.005,150.47,145.51,146.8,146.92,147.561,638107,9.41598E+13
11/06/08,SUNPHARMA,EQ,146.92,147.8,150,143.105,144.4,144.375,145.577,338040,4.92109E+13
12/06/08,SUNPHARMA,EQ,144.375,142.4,149.8,142.32,146.715,147.6,147.183,399290,5.87688E+13
13/06/08,SUNPHARMA,EQ,147.6,148,149,145,147.005,147.21,146.44,351759,5.15116E+13
16/06/08,SUNPHARMA,EQ,147.21,149.2,150.7,148.005,149.5,149.845,149.375,558854,8.34789E+13
17/06/08,SUNPHARMA,EQ,149.845,151,151,148,149.9,149.78,149.866,381699,5.72035E+13
18/06/08,SUNPHARMA,EQ,149.78,150.9,151,144.55,148.4,148.22,147.605,448297,6.61707E+13
19/06/08,SUNPHARMA,EQ,148.22,146.7,150.69,146.2,148.98,149,148.734,220589,3.2809E+13
20/06/08,SUNPHARMA,EQ,149,149.5,149.5,144.9,146,146.035,147.108,234067,3.44331E+13
23/06/08,SUNPHARMA,EQ,146.035,144.99,146.98,140.525,142,141.975,142.998,342806,4.90205E+13
24/06/08,SUNPHARMA,EQ,141.975,141.6,143,131.01,132.265,132.36,135.385,327748,4.43722E+13
25/06/08,SUNPHARMA,EQ,132.36,129,133.5,127.22,130,130.21,130.718,292569,3.8244E+13
26/06/08,SUNPHARMA,EQ,130.21,131,137,127.525,136,134.685,132.495,466128,6.17597E+13
27/06/08,SUNPHARMA,EQ,134.685,130.2,138.4,129.81,133.6,134.125,135.749,418646,5.68309E+13
30/06/08,SUNPHARMA,EQ,134.125,133,141.4,132.8,138.525,140.095,137.947,417158,5.75455E+13
01/07/08,SUNPHARMA,EQ,140.095,140.995,140.995,136.515,137.5,138.66,139.488,363858,5.07537E+13
02/07/08,SUNPHARMA,EQ,138.66,139,142.5,137,142,140,139.126,376029,5.23153E+13
03/07/08,SUNPHARMA,EQ,140,139.3,139.8,134.5,137.705,138.21,137.949,348263,4.80425E+13
04/07/08,SUNPHARMA,EQ,138.21,138.5,138.97,131.51,132,132.31,133.562,258623,3.45421E+13
07/07/08,SUNPHARMA,EQ,132.31,133.5,134.6,127.8,132.005,131.71,131.743,212001,2.79296E+13
08/07/08,SUNPHARMA,EQ,131.71,130.1,132.8,129.33,130.215,130.415,130.706,115059,1.50389E+13
09/07/08,SUNPHARMA,EQ,130.415,130.4,134.45,130.2,131.5,131.7,131.822,143407,1.89041E+13
10/07/08,SUNPHARMA,EQ,131.7,132.6,133.98,130.61,131.5,131.91,132.318,139966,1.85201E+13
11/07/08,SUNPHARMA,EQ,131.91,133.7,134,129.5,132.5,131.705,131.907,110860,1.46232E+13
14/07/08,SUNPHARMA,EQ,131.705,130.2,135.7,130.2,134,133.835,134.166,184861,2.48021E+13
15/07/08,SUNPHARMA,EQ,133.835,133.5,133.5,127.555,129.9,130.76,130.076,156997,2.04216E+13
16/07/08,SUNPHARMA,EQ,130.76,130.9,130.9,129.02,130.47,130.205,129.984,307696,3.99955E+13
17/07/08,SUNPHARMA,EQ,130.205,132.5,133.1,129,129.7,129.755,130.896,314744,4.11988E+13
18/07/08,SUNPHARMA,EQ,129.755,130.005,131.2,127.5,130,129.81,129.352,400914,5.1859E+13
21/07/08,SUNPHARMA,EQ,129.81,128.025,138.48,128.025,135.21,136.66,136.863,322415,4.41266E+13
22/07/08,SUNPHARMA,EQ,136.66,136.7,142.48,135.7,138.45,139.605,139.749,261584,3.6556E+13
23/07/08,SUNPHARMA,EQ,139.605,144.5,148.695,140,143.7,144.405,145.414,388114,5.6437E+13
24/07/08,SUNPHARMA,EQ,144.405,145.405,147.46,142.005,146.5,146.455,145.743,176411,2.57107E+13
25/07/08,SUNPHARMA,EQ,146.455,142.51,148,140,142.4,141.16,143.589,278771,4.00285E+13
28/07/08,SUNPHARMA,EQ,141.16,142.5,144,138.51,139.39,139.85,140.328,354196,4.97037E+13
29/07/08,SUNPHARMA,EQ,139.85,137.785,143,137,141,141.365,138.768,196668,2.72912E+13
30/07/08,SUNPHARMA,EQ,141.365,140.11,144,140.11,143.7,143.66,143.078,347496,4.9719E+13
31/07/08,SUNPHARMA,EQ,143.66,143.99,145.4,140.05,140.48,141.1,141.707,419011,5.93766E+13
01/08/08,SUNPHARMA,EQ,141.1,141.98,145.4,139.8,144.52,144.455,144.001,315291,4.54023E+13
04/08/08,SUNPHARMA,EQ,144.455,144.5,144.595,142.71,143.105,144.02,143.949,194254,2.79627E+13
05/08/08,SUNPHARMA,EQ,144.02,142.505,147.8,142.505,145.5,145.54,145.116,212870,3.08908E+13
06/08/08,SUNPHARMA,EQ,145.54,146.425,147.87,141.27,143.5,143.69,143.557,296778,4.26044E+13
07/08/08,SUNPHARMA,EQ,143.69,144.8,147.49,142.5,145,144.705,145.377,213671,3.10629E+13
08/08/08,SUNPHARMA,EQ,144.705,145,145.4,143,144.5,144.07,143.924,143695,2.06812E+13
11/08/08,SUNPHARMA,EQ,144.07,145,147,143.3,144.7,145.015,144.772,235768,3.41327E+13
12/08/08,SUNPHARMA,EQ,145.015,146.98,146.98,142.5,143.4,143.505,144,85653,1.2334E+13
13/08/08,SUNPHARMA,EQ,143.505,144.8,144.8,142.4,143.8,143.725,143.472,129347,1.85577E+13
14/08/08,SUNPHARMA,EQ,143.725,144.99,145.995,143,145.5,145.255,144.575,162223,2.34534E+13
18/08/08,SUNPHARMA,EQ,145.255,145.8,152,144.505,146.79,146.52,148.683,449183,6.6786E+13
19/08/08,SUNPHARMA,EQ,146.52,145.9,148.98,145.9,147,146.975,147.25,104941,1.54525E+13
20/08/08,SUNPHARMA,EQ,146.975,147.7,152,146.53,151.6,151.215,150.295,292429,4.39507E+13
21/08/08,SUNPHARMA,EQ,151.215,152,152.1,144.135,145,145.02,146.84,155849,2.28849E+13
22/08/08,SUNPHARMA,EQ,145.02,145,146.25,143.2,145.4,145.23,144.916,106199,1.53899E+13
25/08/08,SUNPHARMA,EQ,145.23,144.6,148.8,140,147.72,147.515,147.007,126042,1.85291E+13
26/08/08,SUNPHARMA,EQ,147.515,148.3,149.69,145,149,148.835,148.733,199729,2.97062E+13
27/08/08,SUNPHARMA,EQ,148.835,150,152.98,147.6,148.3,148.36,151.071,339774,5.13301E+13
28/08/08,SUNPHARMA,EQ,148.36,148.99,150.49,145.55,146.5,146.125,148.095,444178,6.57804E+13
29/08/08,SUNPHARMA,EQ,146.125,147.3,150.47,146.23,148,147.23,148.309,218897,3.24643E+13
01/09/08,SUNPHARMA,EQ,147.23,146.605,151.5,146.605,151.295,150.835,149.46,176003,2.63053E+13
02/09/08,SUNPHARMA,EQ,150.835,147.725,155,147.725,154.35,153.15,153.196,222983,3.416E+13
04/09/08,SUNPHARMA,EQ,153.15,151.8,153.97,149.71,151.005,151.19,151.249,334510,5.05943E+13
05/09/08,SUNPHARMA,EQ,151.19,150,151,149.41,150.01,150.025,150.098,138912,2.08505E+13
08/09/08,SUNPHARMA,EQ,150.025,151.6,155,150.65,154,153.985,153.978,234063,3.60406E+13
09/09/08,SUNPHARMA,EQ,153.985,152.5,154.495,152.5,152.61,152.91,153.378,99422,1.52491E+13
10/09/08,SUNPHARMA,EQ,152.91,152.5,155.69,151.6,153.5,153.295,154.065,157658,2.42897E+13
11/09/08,SUNPHARMA,EQ,153.295,152,152.98,147.71,148.79,148.64,149.182,325061,4.84933E+13
12/09/08,SUNPHARMA,EQ,148.64,150.3,150.8,147.51,147.51,148.955,149.717,264469,3.95956E+13
15/09/08,SUNPHARMA,EQ,148.955,147.5,148.1,143,147.11,147.075,146.084,236715,3.45803E+13
16/09/08,SUNPHARMA,EQ,147.075,144.505,146,141.215,141.7,141.815,142.249,379875,5.40367E+13
17/09/08,SUNPHARMA,EQ,141.815,150,150,138.265,141.02,140.87,140.169,222418,3.11761E+13
18/09/08,SUNPHARMA,EQ,140.87,137.2,141.3,133.11,139.82,139.855,139.626,342543,4.7828E+13
19/09/08,SUNPHARMA,EQ,139.855,141.2,143.2,137.205,140,139.41,139.455,490002,6.83331E+13
22/09/08,SUNPHARMA,EQ,139.41,140.5,143.935,138.6,142.2,142.185,141.432,487071,6.88876E+13
23/09/08,SUNPHARMA,EQ,142.185,140.51,148.5,139.8,146.81,146.98,145.258,254274,3.69355E+13
24/09/08,SUNPHARMA,EQ,146.98,148.5,151.495,146.5,149.8,149.405,149.555,236576,3.5381E+13
25/09/08,SUNPHARMA,EQ,149.405,148,151.5,144.33,146.5,146.675,148.683,502507,7.47143E+13
26/09/08,SUNPHARMA,EQ,146.675,146,148.8,143.13,146.8,147.25,146.541,180360,2.64301E+13
29/09/08,SUNPHARMA,EQ,147.25,147,148.2,142.505,143.215,144.06,145.466,143948,2.09395E+13
30/09/08,SUNPHARMA,EQ,144.06,141.005,150.8,140.13,150.5,148.335,145.508,298712,4.34651E+13
01/10/08,SUNPHARMA,EQ,148.335,148.05,150,144.01,144.8,145.295,145.621,158071,2.30184E+13
03/10/08,SUNPHARMA,EQ,145.295,142.015,149.49,142.015,149,148.99,147.103,169134,2.48802E+13
06/10/08,SUNPHARMA,EQ,148.99,146.5,147.5,141,141.7,142.335,143.919,199067,2.86496E+13
07/10/08,SUNPHARMA,EQ,142.335,144.5,144.98,131.3,137,135.095,136.963,555949,7.61443E+13
08/10/08,SUNPHARMA,EQ,135.095,140,140,124.8,137,136.99,131.683,292015,3.84534E+13
10/10/08,SUNPHARMA,EQ,136.99,130.5,135,125,129.5,129.695,130.34,756359,9.85836E+13
13/10/08,SUNPHARMA,EQ,129.695,130.03,132.6,125.1,128.245,127.095,129.352,353928,4.57814E+13
14/10/08,SUNPHARMA,EQ,127.095,129.6,139.995,127.1,137.5,138.4,135.426,354967,4.80719E+13
15/10/08,SUNPHARMA,EQ,138.4,136.125,143.7,133.515,138.49,139.855,139.365,459544,6.40445E+13
16/10/08,SUNPHARMA,EQ,139.855,135.5,139.6,129.615,136.1,136.335,134.594,575671,7.74819E+13
17/10/08,SUNPHARMA,EQ,136.335,137,139.79,128.2,129,130.835,134.358,528379,7.09921E+13
20/10/08,SUNPHARMA,EQ,130.835,131,140.39,130.005,140,139.58,136.494,365723,4.99191E+13
21/10/08,SUNPHARMA,EQ,139.58,139.5,141,132.505,135,133.89,134.49,584634,7.86274E+13
22/10/08,SUNPHARMA,EQ,133.89,135,136.5,132.62,134,133.89,134.025,421003,5.64251E+13
23/10/08,SUNPHARMA,EQ,133.89,130.505,140.5,128,133.5,133.245,134.932,525741,7.09393E+13
24/10/08,SUNPHARMA,EQ,133.245,125.5,133.5,120.2,127.4,127.89,127.608,560693,7.15488E+13
27/10/08,SUNPHARMA,EQ,127.89,125,129.685,115.115,118,117.68,119.575,451418,5.39782E+13
28/10/08,SUNPHARMA,EQ,117.68,125,125,120.125,121.5,121.49,121.821,38742,4.71958E+12
29/10/08,SUNPHARMA,EQ,121.49,123,124,100.47,113.97,113.555,114.339,844581,9.65684E+13
31/10/08,SUNPHARMA,EQ,113.555,119.49,119.49,104,111.8,111.825,109.79,745478,8.1846E+13
03/11/08,SUNPHARMA,EQ,111.825,112.4,115,108.01,110,110.36,110.472,415730,4.59264E+13
04/11/08,SUNPHARMA,EQ,110.36,107.8,108,98.25,108,105.545,101.588,1285122,1.30553E+14
05/11/08,SUNPHARMA,EQ,105.545,109,120,108.1,114.9,116.585,116.207,963788,1.11999E+14
06/11/08,SUNPHARMA,EQ,116.585,111.55,120,111.55,117.8,118.92,117.417,437822,5.14079E+13
07/11/08,SUNPHARMA,EQ,118.92,117,121.65,117,119.9,119.315,119.483,374689,4.47691E+13
10/11/08,SUNPHARMA,EQ,119.315,119.5,127.47,119.2,126.7,123.97,122.167,194133,2.37167E+13
11/11/08,SUNPHARMA,EQ,123.97,125,129.1,119.5,120.015,120.43,123.688,318179,3.93549E+13
12/11/08,SUNPHARMA,EQ,120.43,118,124.855,113.515,119,118.48,119.656,340745,4.07722E+13
14/11/08,SUNPHARMA,EQ,118.48,120.1,122.5,117.51,119,118.985,119.409,272131,3.2495E+13
17/11/08,SUNPHARMA,EQ,118.985,118.985,119.99,113.61,117.105,118.115,116.013,296529,3.44013E+13
18/11/08,SUNPHARMA,EQ,118.115,118.115,119.48,115.005,118.2,118.23,117.34,312079,3.66192E+13
19/11/08,SUNPHARMA,EQ,118.23,115.2,120,111.5,113,112.42,115.441,401856,4.63908E+13
20/11/08,SUNPHARMA,EQ,112.42,110.5,110.5,104.305,108,107.725,106.154,317056,3.36568E+13
21/11/08,SUNPHARMA,EQ,107.725,108,111.845,102.61,107.215,108.255,107.567,500200,5.38051E+13
24/11/08,SUNPHARMA,EQ,108.255,106.5,109.89,103.1,107.9,108.05,106.887,517767,5.53426E+13
25/11/08,SUNPHARMA,EQ,108.05,107.515,110,106.3,107.51,107.615,107.774,290127,3.12682E+13
26/11/08,SUNPHARMA,EQ,107.615,106.9,112.9,106.9,110.9,110.375,109.723,506464,5.55709E+13
28/11/08,SUNPHARMA,EQ,110.375,107,109.99,102.1,107.98,108.215,105.502,821916,8.67138E+13
01/12/08,SUNPHARMA,EQ,108.215,103.505,114.985,103.505,107.1,107.155,107.678,416801,4.48804E+13
02/12/08,SUNPHARMA,EQ,107.155,107.5,107.5,104.32,105.64,105.74,105.526,190078,2.00581E+13
03/12/08,SUNPHARMA,EQ,105.74,106.5,106.795,102.4,103.865,104.44,103.727,397649,4.1247E+13
