Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover
09/01/08,JSWSTEEL,EQ,126.13,127.945,127.945,121.6,122.7,122.5,123.689,648005,8.01513E+13
10/01/08,JSWSTEEL,EQ,122.5,123.005,126.8,118.6,121,120.455,123.389,383070,4.72667E+13
11/01/08,JSWSTEEL,EQ,120.455,121,121.91,118,120.8,120.115,119.495,291355,3.48155E+13
14/01/08,JSWSTEEL,EQ,120.115,120.5,124,119,123.4,123.005,122.577,366643,4.49421E+13
15/01/08,JSWSTEEL,EQ,123.005,123.5,124.22,119.2,121.03,121.115,122.054,413693,5.04927E+13
16/01/08,JSWSTEEL,EQ,121.115,119.99,119.99,112.8,114.52,114.51,115.305,593371,6.84188E+13
17/01/08,JSWSTEEL,EQ,114.51,116,118.47,113.6,115.7,115.73,115.786,447930,5.18641E+13
18/01/08,JSWSTEEL,EQ,115.73,115.73,116.8,107.8,108.41,109.86,111.96,628659,7.03847E+13
21/01/08,JSWSTEEL,EQ,109.86,105.555,105.555,81.6,96.52,97.08,98.248,1211195,1.18998E+14
22/01/08,JSWSTEEL,EQ,97.08,90.1,94.97,78.215,89,88.625,82.834,802511,6.64753E+13
23/01/08,JSWSTEEL,EQ,88.625,93,99.87,93,97.5,96.725,95.424,566216,5.40308E+13
24/01/08,JSWSTEEL,EQ,96.725,101.4,101.4,86.2,88.1,87.06,90.817,674938,6.1296E+13
25/01/08,JSWSTEEL,EQ,87.06,90,98.8,90,95.7,97.615,95.643,759014,7.25943E+13
28/01/08,JSWSTEEL,EQ,97.615,90,96,87.55,95.3,94.61,93.395,524301,4.8967E+13
29/01/08,JSWSTEEL,EQ,94.61,97.5,99.9,96.3,97.8,98.045,97.862,258154,2.52633E+13
30/01/08,JSWSTEEL,EQ,98.045,98.23,105.3,97.8,101.5,100.675,102.309,1878097,1.92147E+14
31/01/08,JSWSTEEL,EQ,100.675,103.7,103.7,95.235,97.9,96.955,98.47,875476,8.6208E+13
01/02/08,JSWSTEEL,EQ,96.955,99,104.91,98.115,103.5,103.48,100.246,1033342,1.03589E+14
04/02/08,JSWSTEEL,EQ,103.48,105,116.37,104.5,116,115.195,112.47,1266253,1.42416E+14
05/02/08,JSWSTEEL,EQ,115.195,114,119.4,111,116.655,117.315,113.9,789693,8.99457E+13
06/02/08,JSWSTEEL,EQ,117.315,114,115.505,110.535,113.21,113.475,113.543,179987,2.04362E+13
07/02/08,JSWSTEEL,EQ,113.475,113.5,116.94,110.54,113.5,113.18,113.719,531440,6.04347E+13
08/02/08,JSWSTEEL,EQ,113.18,113.2,114.04,108.68,110,110.465,110.517,615120,6.7981E+13
11/02/08,JSWSTEEL,EQ,110.465,109.35,111.88,106.1,110.5,109.235,109.047,1067679,1.16427E+14
12/02/08,JSWSTEEL,EQ,109.235,111.8,114.485,108.885,113.5,112.665,112.444,1448310,1.62853E+14
13/02/08,JSWSTEEL,EQ,112.665,116,116,107.8,113.3,110.785,111.969,933696,1.04545E+14
14/02/08,JSWSTEEL,EQ,110.785,115.4,115.89,112.67,114,113.975,113.83,498359,5.67283E+13
15/02/08,JSWSTEEL,EQ,113.975,110.5,119.85,110.5,117.22,118.78,116.34,520015,6.04983E+13
18/02/08,JSWSTEEL,EQ,118.78,119.04,119.87,112.5,113.47,114.555,115.257,219865,2.53411E+13
19/02/08,JSWSTEEL,EQ,114.555,114.8,120,114.78,117.4,116.725,118.079,779342,9.20242E+13
20/02/08,JSWSTEEL,EQ,116.725,116,116.5,109.79,111.6,111.045,112.24,309487,3.4737E+13
21/02/08,JSWSTEEL,EQ,111.045,112.5,115.705,112.5,114.78,114.95,114.516,392785,4.49801E+13
22/02/08,JSWSTEEL,EQ,114.95,114.5,115.47,110,110.97,111.505,112.608,186707,2.10248E+13
25/02/08,JSWSTEEL,EQ,111.505,112.5,113.33,108.8,111.5,111.4,111.239,278683,3.10003E+13
26/02/08,JSWSTEEL,EQ,111.4,114.54,114.54,108.6,109.4,109.36,110.518,392663,4.33964E+13
27/02/08,JSWSTEEL,EQ,109.36,110.7,112,105.13,106,106.42,108.392,755770,8.19195E+13
28/02/08,JSWSTEEL,EQ,106.42,107.5,108.81,102.7,106.5,107.83,105.833,624758,6.61197E+13
29/02/08,JSWSTEEL,EQ,107.83,104.88,107.15,101.82,106.2,105.96,104.828,826435,8.66339E+13
03/03/08,JSWSTEEL,EQ,105.96,101.025,104.595,100.585,101.5,101.525,102.469,234572,2.40363E+13
04/03/08,JSWSTEEL,EQ,101.525,101,102.47,97.235,100.535,100.795,99.83,274895,2.74428E+13
05/03/08,JSWSTEEL,EQ,100.795,100,102.52,98.005,98.16,98.455,100.043,370723,3.70883E+13
07/03/08,JSWSTEEL,EQ,98.455,98.455,103.375,92.57,94.2,94.02,94.809,659131,6.24918E+13
10/03/08,JSWSTEEL,EQ,94.02,92.5,95,90.64,91.8,92.66,91.639,572039,5.24212E+13
11/03/08,JSWSTEEL,EQ,92.66,92,94.89,90.975,91.095,91.695,92.581,590577,5.46765E+13
12/03/08,JSWSTEEL,EQ,91.695,94,96.2,92.5,94.2,93.93,94.701,563966,5.34079E+13
13/03/08,JSWSTEEL,EQ,93.93,92.04,93,88.3,89,89.505,90.965,580193,5.27775E+13
14/03/08,JSWSTEEL,EQ,89.505,89.5,94.295,89.5,93.8,93.365,93.292,500114,4.66565E+13
17/03/08,JSWSTEEL,EQ,93.365,90.01,92,88.5,89.2,89.075,90.831,1954355,1.77516E+14
18/03/08,JSWSTEEL,EQ,89.075,86.1,92.3,86.1,88.505,89.055,89.691,185400,1.66286E+13
19/03/08,JSWSTEEL,EQ,89.055,92.49,93.97,88.04,89,89.85,91.33,398925,3.64337E+13
24/03/08,JSWSTEEL,EQ,89.85,94.34,94.34,73.8,79,78.885,78.908,1083601,8.5505E+13
25/03/08,JSWSTEEL,EQ,78.885,81,87,79,86.98,84.99,84.197,665558,5.60382E+13
26/03/08,JSWSTEEL,EQ,84.99,85.5,86.2,82.135,83.8,83.805,83.776,367761,3.08095E+13
27/03/08,JSWSTEEL,EQ,83.805,83.8,84.87,79.61,80.2,81.115,82.276,539312,4.43726E+13
28/03/08,JSWSTEEL,EQ,81.115,80.125,84.88,79.85,82.005,81.745,81.168,609203,4.94477E+13
31/03/08,JSWSTEEL,EQ,81.745,80,85.5,80,82.1,81.93,82.283,575317,4.73386E+13
01/04/08,JSWSTEEL,EQ,81.93,83.5,85,81.105,82,82.845,83.48,604092,5.04296E+13
02/04/08,JSWSTEEL,EQ,82.845,84.79,85.495,77.11,78.505,78.68,79.168,717942,5.68384E+13
03/04/08,JSWSTEEL,EQ,78.68,78.5,78.8,70.11,77.8,77.13,74.83,3324765,2.48792E+14
04/04/08,JSWSTEEL,EQ,77.13,77.005,79.555,74.16,75.21,75.52,76.476,1078786,8.25017E+13
07/04/08,JSWSTEEL,EQ,75.52,77.89,77.89,74.11,76.4,75.99,75.431,754685,5.69263E+13
08/04/08,JSWSTEEL,EQ,75.99,76,77.2,72.5,73.305,73.8,74.486,430062,3.20336E+13
09/04/08,JSWSTEEL,EQ,73.8,74.3,75.5,71.3,72.7,72.585,73.164,874638,6.39919E+13
10/04/08,JSWSTEEL,EQ,72.585,73.8,73.86,71.3,71.4,72.485,72.794,1143906,8.327E+13
11/04/08,JSWSTEEL,EQ,72.485,72.485,74.01,69.5,71.4,71.555,71.931,1352192,9.72647E+13
15/04/08,JSWSTEEL,EQ,71.555,71.49,75.3,70.15,75.285,74.605,74.04,811572,6.00889E+13
16/04/08,JSWSTEEL,EQ,74.605,78.29,78.29,74.8,78,77.425,76.77,452011,3.47011E+13
17/04/08,JSWSTEEL,EQ,77.425,79,81.97,77.725,81.235,81.23,79.939,688764,5.50593E+13
21/04/08,JSWSTEEL,EQ,81.23,82.12,84.2,81.81,82.94,83.25,83.379,265915,2.21718E+13
22/04/08,JSWSTEEL,EQ,83.25,83.25,88.5,82.3,88.475,87.795,86.246,595814,5.13866E+13
23/04/08,JSWSTEEL,EQ,87.795,90,90,83.535,85.32,85.285,85.223,349432,2.97796E+13
24/04/08,JSWSTEEL,EQ,85.285,85.6,93.7,85.6,88.5,89.105,88.54,1147573,1.01606E+14
25/04/08,JSWSTEEL,EQ,89.105,88.8,89.8,86,87.6,88.335,87.733,395630,3.47099E+13
28/04/08,JSWSTEEL,EQ,88.335,90,90,86.1,87,87.015,87.014,179428,1.56128E+13
29/04/08,JSWSTEEL,EQ,87.015,86.6,88.86,84.4,87.195,86.78,86.65,460648,3.99153E+13
30/04/08,JSWSTEEL,EQ,86.78,87.88,88.3,86,87.195,87.525,87.519,462912,4.05135E+13
02/05/08,JSWSTEEL,EQ,87.525,88.2,92.43,88.1,92,91.615,89.848,641313,5.76205E+13
05/05/08,JSWSTEEL,EQ,91.615,92.5,93,88.5,88.91,89.905,90.812,557515,5.06291E+13
06/05/08,JSWSTEEL,EQ,89.905,89.905,90,86.6,88,87.92,87.699,963070,8.44604E+13
07/05/08,JSWSTEEL,EQ,87.92,87.505,90.7,87.22,88.2,87.61,88.797,740182,6.57259E+13
08/05/08,JSWSTEEL,EQ,87.61,87.5,88.9,85.5,88.5,88.415,87.777,733871,6.44167E+13
09/05/08,JSWSTEEL,EQ,88.415,88.4,90.4,87.5,89.83,89.925,89.741,1164130,1.04471E+14
12/05/08,JSWSTEEL,EQ,89.925,92.89,94.49,87.035,94.48,92.79,90.76,580350,5.26728E+13
13/05/08,JSWSTEEL,EQ,92.79,94.8,97.4,93.5,95.625,95.965,95.714,950757,9.10004E+13
14/05/08,JSWSTEEL,EQ,95.965,93.56,104.5,93.56,99.81,99.76,99.96,2013824,2.01301E+14
15/05/08,JSWSTEEL,EQ,99.76,104.9,104.9,99.1,104,103.38,101.484,872352,8.85294E+13
16/05/08,JSWSTEEL,EQ,103.38,104,112.4,102.51,111.9,110.925,107.638,1331435,1.43313E+14
20/05/08,JSWSTEEL,EQ,110.925,111,115.86,109,114.4,114.5,113.528,1369266,1.5545E+14
21/05/08,JSWSTEEL,EQ,114.5,113.3,113.89,110.51,113.2,113.065,112.527,916493,1.03131E+14
22/05/08,JSWSTEEL,EQ,113.065,113,113,105.665,107.81,107.845,108.535,896747,9.73287E+13
23/05/08,JSWSTEEL,EQ,107.845,107.5,110,104.5,107.5,107.58,106.434,804013,8.55745E+13
26/05/08,JSWSTEEL,EQ,107.58,107.5,109,104.61,108,107.91,107.138,647451,6.93669E+13
27/05/08,JSWSTEEL,EQ,107.91,108.5,112.44,108,111,110.23,110.659,732704,8.108E+13
28/05/08,JSWSTEEL,EQ,110.23,110.96,112.595,106.805,112.11,111.23,108.84,1142841,1.24387E+14
29/05/08,JSWSTEEL,EQ,111.23,112.2,117.9,112,114.85,115.275,115.043,1435867,1.65186E+14
30/05/08,JSWSTEEL,EQ,115.275,118,120.5,113.155,113.61,117.635,117.662,3236235,3.8078E+14
02/06/08,JSWSTEEL,EQ,117.635,116.4,118.79,113.52,113.8,114.635,116.476,1200926,1.39879E+14
03/06/08,JSWSTEEL,EQ,114.635,113.5,116.8,110.37,116.6,115.655,113.596,847690,9.62942E+13
04/06/08,JSWSTEEL,EQ,115.655,115.6,117.85,107.125,108.5,110.215,111.201,1375894,1.53001E+14
05/06/08,JSWSTEEL,EQ,110.215,109.9,113.19,107.86,112.3,111.935,110.231,929037,1.02409E+14
06/06/08,JSWSTEEL,EQ,111.935,113.03,113.695,107.61,109,108.365,111.187,395535,4.39784E+13
09/06/08,JSWSTEEL,EQ,108.365,104.535,109.7,104.535,109.45,108.94,106.803,625387,6.67935E+13
10/06/08,JSWSTEEL,EQ,108.94,108,112.485,107,111.5,110.73,110.269,641537,7.07415E+13
11/06/08,JSWSTEEL,EQ,110.73,111.9,112.6,106.05,107.95,107.63,108.273,1263880,1.36844E+14
12/06/08,JSWSTEEL,EQ,107.63,109.77,109.77,98.135,100,99.69,100.188,2098370,2.10232E+14
13/06/08,JSWSTEEL,EQ,99.69,100.3,100.995,94.3,94.52,94.755,96.288,1157841,1.11486E+14
16/06/08,JSWSTEEL,EQ,94.755,109.47,109.47,94.6,100,99.36,100.36,743381,7.46058E+13
17/06/08,JSWSTEEL,EQ,99.36,99,101.47,98.1,99.8,99.285,99.196,392381,3.89228E+13
18/06/08,JSWSTEEL,EQ,99.285,100,102.38,98.34,98.46,98.725,100.085,547518,5.47981E+13
19/06/08,JSWSTEEL,EQ,98.725,98.5,100.7,97.535,99.6,99.555,99.592,541408,5.39201E+13
20/06/08,JSWSTEEL,EQ,99.555,100,101.39,98.2,100.55,99.4,99.512,808296,8.04352E+13
23/06/08,JSWSTEEL,EQ,99.4,99,99.4,94.5,96,95.56,96.668,801818,7.75102E+13
24/06/08,JSWSTEEL,EQ,95.56,95.56,97.815,94.135,96.1,96.235,96.603,707738,6.83695E+13
25/06/08,JSWSTEEL,EQ,96.235,94.395,101.2,93.05,100.5,100.545,99.14,725697,7.19455E+13
26/06/08,JSWSTEEL,EQ,100.545,101.01,104.69,101,103,103.25,103.112,952906,9.8256E+13
27/06/08,JSWSTEEL,EQ,103.25,100,100.8,96.555,97.7,98.145,98.576,914719,9.01696E+13
30/06/08,JSWSTEEL,EQ,98.145,98.5,99.79,89.2,90.47,90.06,94.219,784784,7.39413E+13
01/07/08,JSWSTEEL,EQ,90.06,90,91.7,76.5,76.5,77.59,82.679,1327908,1.0979E+14
02/07/08,JSWSTEEL,EQ,77.59,76.51,81.4,75.2,79.7,80.005,78.576,1791367,1.40759E+14
03/07/08,JSWSTEEL,EQ,80.005,79.605,79.605,70.01,73,73.365,72.819,1277744,9.30437E+13
04/07/08,JSWSTEEL,EQ,73.365,72.63,75.89,71.235,75.5,75.285,74.438,766121,5.70285E+13
07/07/08,JSWSTEEL,EQ,75.285,73.1,82.2,73.1,81,80.075,78.534,1410977,1.10809E+14
08/07/08,JSWSTEEL,EQ,80.075,80,83.75,76.01,83.5,83.055,81.488,841180,6.85465E+13
09/07/08,JSWSTEEL,EQ,83.055,86,87.83,84.05,85.6,85.97,86.132,467718,4.02854E+13
10/07/08,JSWSTEEL,EQ,85.97,81.525,86.7,81.525,82.2,82.97,83.806,530378,4.44488E+13
11/07/08,JSWSTEEL,EQ,82.97,83.505,83.7,79.11,80,80.095,80.46,884882,7.11977E+13
14/07/08,JSWSTEEL,EQ,80.095,80,82.79,76.525,80.3,79.875,80.771,465774,3.76212E+13
15/07/08,JSWSTEEL,EQ,79.875,79.95,80.29,70.185,73.25,73.04,75.131,964132,7.24359E+13
16/07/08,JSWSTEEL,EQ,73.04,73.225,75.5,70.31,72.2,71.515,72.034,727144,5.23788E+13
17/07/08,JSWSTEEL,EQ,71.515,75,75.95,69.4,75.605,74.155,72.236,1052993,7.60637E+13
18/07/08,JSWSTEEL,EQ,74.155,75.9,75.9,72.125,72.41,72.945,73.443,920538,6.76068E+13
21/07/08,JSWSTEEL,EQ,72.945,74.5,75.94,70.365,72.1,72.135,73.449,806282,5.92203E+13
22/07/08,JSWSTEEL,EQ,72.135,72.1,74.48,72.1,72.78,72.89,73.556,531063,3.90629E+13
23/07/08,JSWSTEEL,EQ,72.89,75.1,78.745,74.39,77.05,77.29,77.136,783641,6.0447E+13
24/07/08,JSWSTEEL,EQ,77.29,78,80.1,78,79.715,79.755,79.119,747305,5.91261E+13
25/07/08,JSWSTEEL,EQ,79.755,77.515,80.795,77.36,77.7,78.11,79.213,311612,2.46836E+13
28/07/08,JSWSTEEL,EQ,78.11,78.01,79.2,77.11,77.3,77.655,77.866,146888,1.14375E+13
29/07/08,JSWSTEEL,EQ,77.655,76.5,77.5,74.81,75.5,75.245,75.797,191103,1.4485E+13
30/07/08,JSWSTEEL,EQ,75.245,77.5,77.5,74.505,74.7,74.95,75.754,585265,4.43362E+13
31/07/08,JSWSTEEL,EQ,74.95,75.5,76.97,72.7,72.9,73.665,74.515,2081255,1.55084E+14
01/08/08,JSWSTEEL,EQ,73.665,73.495,80.48,71.2,79.8,79.79,77.493,1387552,1.07525E+14
04/08/08,JSWSTEEL,EQ,79.79,79.82,88.18,78.9,86.91,87.21,84.935,1107441,9.40602E+13
05/08/08,JSWSTEEL,EQ,87.21,87.21,87.5,82.5,83.415,83.555,83.883,678979,5.69551E+13
06/08/08,JSWSTEEL,EQ,83.555,84.5,85.985,78.015,79.01,78.555,80.315,1104314,8.86926E+13
07/08/08,JSWSTEEL,EQ,78.555,78.555,81.9,77.6,78.9,78.67,79.889,568320,4.54026E+13
08/08/08,JSWSTEEL,EQ,78.67,78.71,80.77,78.1,79.4,79.46,79.628,326223,2.59765E+13
11/08/08,JSWSTEEL,EQ,79.46,81.4,81.4,80,80.42,80.62,80.632,340239,2.74342E+13
12/08/08,JSWSTEEL,EQ,80.62,80.98,82,77,77.7,77.5,79.311,463543,3.67639E+13
13/08/08,JSWSTEEL,EQ,77.5,77,78.5,76.125,76.61,76.63,77.119,722697,5.57339E+13
14/08/08,JSWSTEEL,EQ,76.63,76.5,77.95,76.01,77.25,77.11,77.403,421729,3.26429E+13
18/08/08,JSWSTEEL,EQ,77.11,77.6,78.9,76,77.4,77.17,77.498,531500,4.11903E+13
19/08/08,JSWSTEEL,EQ,77.17,77.5,78.45,75.65,76.995,77.02,76.665,455566,3.49259E+13
20/08/08,JSWSTEEL,EQ,77.02,77.02,78.3,76.225,76.68,76.775,77.19,264316,2.04026E+13
21/08/08,JSWSTEEL,EQ,76.775,76.85,77.17,75.355,75.41,75.68,75.944,299305,2.27304E+13
22/08/08,JSWSTEEL,EQ,75.68,75,76.855,71.15,76.2,76.315,76.052,348175,2.64795E+13
25/08/08,JSWSTEEL,EQ,76.315,77.5,78.77,75.52,75.625,75.945,76.326,195524,1.49237E+13
26/08/08,JSWSTEEL,EQ,75.945,75.6,76.68,75,75.3,75.025,75.276,994911,7.48928E+13
27/08/08,JSWSTEEL,EQ,75.025,75.97,75.97,73.97,74.065,74.12,74.778,342205,2.55894E+13
28/08/08,JSWSTEEL,EQ,74.12,77.87,77.87,73.815,74.8,74.905,74.444,981982,7.31028E+13
29/08/08,JSWSTEEL,EQ,74.905,75.7,77.895,74.55,76.295,76.4,76.7,487159,3.73653E+13
01/09/08,JSWSTEEL,EQ,76.4,75.9,76.8,74.4,75.1,75.13,75.431,213426,1.6099E+13
02/09/08,JSWSTEEL,EQ,75.13,75.2,77.5,74.55,76.05,75.965,75.847,289925,2.199E+13
04/09/08,JSWSTEEL,EQ,75.965,75.54,75.6,73,73.3,73.14,73.801,592634,4.37373E+13
05/09/08,JSWSTEEL,EQ,73.14,73.1,73.1,70.005,70.78,71.055,71.294,867106,6.18195E+13
08/09/08,JSWSTEEL,EQ,71.055,73.465,74,70.6,71.5,71.65,72.04,410437,2.95681E+13
09/09/08,JSWSTEEL,EQ,71.65,71.5,71.7,70.52,71.505,71.51,71.333,162320,1.15788E+13
10/09/08,JSWSTEEL,EQ,71.51,71,71.4,65.525,66.1,66.125,67.595,841142,5.68574E+13
11/09/08,JSWSTEEL,EQ,66.125,65.94,67.87,63.55,66.6,66.665,66.569,773974,5.15223E+13
12/09/08,JSWSTEEL,EQ,66.665,67.5,67.88,65.125,66.15,65.845,66.143,328545,2.17311E+13
15/09/08,JSWSTEEL,EQ,65.845,64.8,65.5,62,65.205,65.05,63.754,319400,2.03629E+13
16/09/08,JSWSTEEL,EQ,65.05,63,66.25,61.8,64.5,64.625,64.691,607116,3.92752E+13
17/09/08,JSWSTEEL,EQ,64.625,64,66.55,63,63.5,64.195,65.163,789634,5.14553E+13
18/09/08,JSWSTEEL,EQ,64.195,63,63,59.255,59.7,59.84,60.696,637228,3.86775E+13
19/09/08,JSWSTEEL,EQ,59.84,62,62,57.705,59.9,59.395,59.652,1295303,7.72669E+13
22/09/08,JSWSTEEL,EQ,59.395,60,61.19,58.68,59.4,59.565,60.027,1570554,9.42755E+13
23/09/08,JSWSTEEL,EQ,59.565,58.8,59.8,56.72,56.9,57.33,58.363,925311,5.40044E+13
24/09/08,JSWSTEEL,EQ,57.33,57.9,59.44,55.91,57.8,58.045,57.511,812275,4.6715E+13
25/09/08,JSWSTEEL,EQ,58.045,58.045,59,57.035,57.7,58.065,57.991,1285758,7.4562E+13
26/09/08,JSWSTEEL,EQ,58.065,58.5,58.5,56.6,57.2,57.42,57.296,503925,2.8873E+13
29/09/08,JSWSTEEL,EQ,57.42,57.5,58,50.4,50.5,50.64,52.535,640580,3.36528E+13
30/09/08,JSWSTEEL,EQ,50.64,50,50,45.61,47.3,48.26,48.139,691519,3.32887E+13
01/10/08,JSWSTEEL,EQ,48.26,49.44,49.44,44.8,44.915,45.595,46.178,1023319,4.72545E+13
03/10/08,JSWSTEEL,EQ,45.595,45.5,45.5,40.865,40.9,41.105,42.096,1046859,4.40682E+13
06/10/08,JSWSTEEL,EQ,41.105,39.2,40.4,34.12,34.6,34.76,36.567,915771,3.34874E+13
07/10/08,JSWSTEEL,EQ,34.76,33.505,36.37,30.4,31.1,31.075,32.683,2248300,7.34815E+13
08/10/08,JSWSTEEL,EQ,31.075,29.5,30.58,24.755,29.61,29.34,28.267,2896571,8.18768E+13
10/10/08,JSWSTEEL,EQ,29.34,26.125,31,24.5,29.2,29.89,28.357,1049361,2.97565E+13
13/10/08,JSWSTEEL,EQ,29.89,30,34.18,30,33.99,33.67,32.569,630687,2.05408E+13
14/10/08,JSWSTEEL,EQ,33.67,35.1,35.7,30.13,31.8,31.365,33.008,993573,3.2796E+13
15/10/08,JSWSTEEL,EQ,31.365,30.5,30.5,27.25,28,27.8,28.186,1186902,3.34543E+13
16/10/08,JSWSTEEL,EQ,27.8,26.2,27,24.5,26.715,26.03,25.825,1086142,2.80493E+13
17/10/08,JSWSTEEL,EQ,26.03,27.025,27.8,23.73,25.49,24.45,25.232,1098395,2.77143E+13
20/10/08,JSWSTEEL,EQ,24.45,26,27.4,24.78,27.1,26.03,25.774,5080283,1.3094E+14
21/10/08,JSWSTEEL,EQ,26.03,27.3,27.5,26.05,26.66,26.81,26.73,493703,1.31965E+13
22/10/08,JSWSTEEL,EQ,26.81,26,26.49,24.49,24.775,24.99,25.129,525269,1.31996E+13
23/10/08,JSWSTEEL,EQ,24.99,23.54,23.995,22.26,23.305,22.91,23.075,619564,1.42962E+13
24/10/08,JSWSTEEL,EQ,22.91,22.8,22.8,20.1,20.7,20.465,21.261,637435,1.35527E+13
27/10/08,JSWSTEEL,EQ,20.465,19.5,21.84,17.1,21.58,20.675,19.82,559182,1.10828E+13
28/10/08,JSWSTEEL,EQ,20.675,21.97,22.835,21.905,22.295,22.2,22.219,74672,1.65913E+12
29/10/08,JSWSTEEL,EQ,22.2,23.1,23.94,22.05,22.985,22.96,22.829,349300,7.97418E+12
31/10/08,JSWSTEEL,EQ,22.96,23.47,33.9,23.1,31.5,30.7,27.692,1548724,4.28872E+13
03/11/08,JSWSTEEL,EQ,30.7,31.86,32.5,29.4,31.8,31.175,30.682,1318354,4.04496E+13
04/11/08,JSWSTEEL,EQ,31.175,31.5,35.2,30.2,35.025,34.83,33.173,1390307,4.61206E+13
05/11/08,JSWSTEEL,EQ,34.83,35.5,38.8,32.555,32.805,33.8,35.613,1504227,5.35696E+13
06/11/08,JSWSTEEL,EQ,33.8,31.98,32.28,29.6,30.1,30.07,30.509,895641,2.73252E+13
07/11/08,JSWSTEEL,EQ,30.07,29.5,29.8,27.345,28.65,28.515,28.35,1186126,3.36264E+13
10/11/08,JSWSTEEL,EQ,28.515,29.28,31.55,28.815,31.52,31,30.785,967485,2.97841E+13
11/11/08,JSWSTEEL,EQ,31,31.5,31.5,29.11,29.49,29.415,30.169,964862,2.91092E+13
12/11/08,JSWSTEEL,EQ,29.415,29,30.46,28.22,29.5,29.3,29.352,767685,2.25329E+13
14/11/08,JSWSTEEL,EQ,29.3,30,30.5,27.15,27.56,27.47,28.172,749231,2.11075E+13
17/11/08,JSWSTEEL,EQ,27.47,27.5,28.31,24.73,24.9,25.455,25.936,563491,1.46148E+13
18/11/08,JSWSTEEL,EQ,25.455,24.9,25.5,23.715,23.9,24.17,24.464,574014,1.40426E+13
19/11/08,JSWSTEEL,EQ,24.17,24,25.15,23.4,23.7,23.84,24.368,639545,1.55845E+13
20/11/08,JSWSTEEL,EQ,23.84,23,23,21.35,22.08,22.14,22.25,569310,1.26669E+13
21/11/08,JSWSTEEL,EQ,22.14,21.41,22.5,19.65,20.38,20.49,20.999,1265391,2.65715E+13
24/11/08,JSWSTEEL,EQ,20.49,20.06,20.79,18.4,18.81,18.855,19.382,1360453,2.63687E+13
25/11/08,JSWSTEEL,EQ,18.855,19.5,19.9,18.61,19,18.905,19.194,976200,1.87372E+13
26/11/08,JSWSTEEL,EQ,18.905,19.1,19.8,18.35,19.355,19.365,19.105,957677,1.82962E+13
28/11/08,JSWSTEEL,EQ,19.365,19,19.47,18.4,19.105,18.815,18.878,775245,1.46353E+13
01/12/08,JSWSTEEL,EQ,18.815,19.2,19.59,17.61,18.335,18.105,18.917,879198,1.66318E+13
